TRAIN_NAME,TRAIN,ORIGIN,SERVICE,WAGON_CLASS,NUM_WAGONS,LEG_NUM
2PM5,2PM5PFT,PFT,2PM5,RQSY,8,1
2PM5,2PM5PFT,PFT,2PM5,RQJW,3,1
2PM5,2PM5PFT,PFT,2PM5,CQWY,6,1
2PM5,2PM5PFT,PFT,2PM5,RRQY,1,1
2PM5,2PM5PFT,PFT,2PM5FUEL,RQSY,1,1
2PM5,2PM5PFT,PFT,CREW VAN,RZAY,1,1
2PM5,2PM5PFT,PFT,NR2,NR,2,1
2PM6,2PM6COK,COK,2PA6,RQSY,2,2
2PM6,2PM6COK,COK,2PA6,RQZY,2,2
2PM6,2PM6COK,COK,2PAT,RQZYT,9,2
2PM6,2PM6COK,COK,2PM6,CQWY,8,2
2PM6,2PM6COK,COK,2PM6,RRQY,2,2
2PM6,2PM6COK,COK,2PM6,RQZY,5,2
2PM6,2PM6COK,COK,2PM6,RQSY,1,2
2PM6,2PM6COK,COK,2PM6,RQJY,2,2
2PM6,2PM6COK,COK,2PM6,RQJW,4,2
2PM6,2PM6COK,COK,2PM6FUEL,RQSY,1,2
2PM6,2PM6COK,COK,4CS1WATER,4cs1water,1,2
2PM6,2PM6COK,COK,CREW VAN,RZAY,1,2
2PM6,2PM6COK,COK,NR2,NR,2,2
2PM6,2PM6AFT,AFT,2PM6,RRQY,2,4
2PM6,2PM6AFT,AFT,2PM6,RQZY,5,4
2PM6,2PM6AFT,AFT,2PM6,RQSY,1,4
2PM6,2PM6AFT,AFT,2PM6,RQJY,2,4
2PM6,2PM6AFT,AFT,2PM6,RQJW,4,4
2PM6,2PM6AFT,AFT,2PM6,CQWY,8,4
2PM6,2PM6AFT,AFT,2PM6FUEL,RQSY,1,4
2PM6,2PM6AFT,AFT,NR3,NR,3,4
2PM6,2PM6TLB,TLB,2PM6,RQZY,5,5
2PM6,2PM6TLB,TLB,2PM6,CQWY,8,5
2PM6,2PM6TLB,TLB,2PM6,RQJW,4,5
2PM6,2PM6TLB,TLB,2PM6,RQSY,1,5
2PM6,2PM6TLB,TLB,2PM6,RRQY,2,5
2PM6,2PM6TLB,TLB,2PM6,RQJY,2,5
2PM6,2PM6TLB,TLB,2PM6FUEL,RQSY,1,5
2PM6,2PM6TLB,TLB,NR3,NR,3,5
2PM6,2PM6SCJ,SCJ,2GA6,RQSY,5,3
2PM6,2PM6SCJ,SCJ,2PA6,RQSY,2,3
2PM6,2PM6SCJ,SCJ,2PA6,RQZY,2,3
2PM6,2PM6SCJ,SCJ,2PAT,RQZYT,9,3
2PM6,2PM6SCJ,SCJ,2PM6,RQSY,1,3
2PM6,2PM6SCJ,SCJ,2PM6,RQZY,5,3
2PM6,2PM6SCJ,SCJ,2PM6,RQJY,2,3
2PM6,2PM6SCJ,SCJ,2PM6,RQJW,4,3
2PM6,2PM6SCJ,SCJ,2PM6,CQWY,8,3
2PM6,2PM6SCJ,SCJ,2PM6,RRQY,2,3
2PM6,2PM6SCJ,SCJ,2PM6FUEL,RQSY,1,3
2PM6,2PM6SCJ,SCJ,CREW VAN,RZAY,1,3
2PM6,2PM6SCJ,SCJ,NR2,NR,2,3
2PM6,2PM6PFT,PFT,2PA6,RQSY,2,1
2PM6,2PM6PFT,PFT,2PA6,RQZY,2,1
2PM6,2PM6PFT,PFT,2PAT,RQZYT,9,1
2PM6,2PM6PFT,PFT,2PM6,CQWY,8,1
2PM6,2PM6PFT,PFT,2PM6,RQJW,4,1
2PM6,2PM6PFT,PFT,2PM6,RQSY,1,1
2PM6,2PM6PFT,PFT,2PM6,RQZY,5,1
2PM6,2PM6PFT,PFT,2PM6,RRQY,2,1
2PM6,2PM6PFT,PFT,2PM6,RQJY,2,1
2PM6,2PM6PFT,PFT,2PM6FUEL,RQSY,1,1
2PM6,2PM6PFT,PFT,CREW VAN,RZAY,1,1
2PM6,2PM6PFT,PFT,NR2,NR,2,1
2PS7,2PS7GBJ,GBJ,2PB6,RQJW,1,3
2PS7,2PS7GBJ,GBJ,2PB6,RRQY,1,3
2PS7,2PS7GBJ,GBJ,2PB6,RRAY,3,3
2PS7,2PS7GBJ,GBJ,2PB6,RQSY,3,3
2PS7,2PS7GBJ,GBJ,2PS7,RQJW,6,3
2PS7,2PS7GBJ,GBJ,2PS7,RQSY,6,3
2PS7,2PS7GBJ,GBJ,2PS7,RRQY,2,3
2PS7,2PS7GBJ,GBJ,2PS7FUEL,RQSY,1,3
2PS7,2PS7GBJ,GBJ,2PSE,RRAY,1,3
2PS7,2PS7GBJ,GBJ,2PSE,RRQY,3,3
2PS7,2PS7GBJ,GBJ,2PSEE,RQSY,1,3
2PS7,2PS7GBJ,GBJ,2PSP,RQJW,1,3
2PS7,2PS7GBJ,GBJ,2PSP,RRAY,5,3
2PS7,2PS7GBJ,GBJ,NR2,NR,2,3
2PS7,2PS7SCJ,SCJ,2PB6,RRQY,1,2
2PS7,2PS7SCJ,SCJ,2PB6,RQJW,1,2
2PS7,2PS7SCJ,SCJ,2PB6,RQSY,3,2
2PS7,2PS7SCJ,SCJ,2PB6,RRAY,3,2
2PS7,2PS7SCJ,SCJ,2PS7,RRQY,2,2
2PS7,2PS7SCJ,SCJ,2PS7,RQSY,6,2
2PS7,2PS7SCJ,SCJ,2PS7,RQJW,6,2
2PS7,2PS7SCJ,SCJ,2PS7FUEL,RQSY,1,2
2PS7,2PS7SCJ,SCJ,2PSE,RRQY,3,2
2PS7,2PS7SCJ,SCJ,2PSE,RRAY,1,2
2PS7,2PS7SCJ,SCJ,2PSEE,RQSY,1,2
2PS7,2PS7SCJ,SCJ,2PSP,RRAY,5,2
2PS7,2PS7SCJ,SCJ,2PSP,RQJW,1,2
2PS7,2PS7SCJ,SCJ,NR2,NR,2,2
2PS7,2PS7PFT,PFT,2PB6,RRQY,1,1
2PS7,2PS7PFT,PFT,2PB6,RRAY,3,1
2PS7,2PS7PFT,PFT,2PB6,RQSY,3,1
2PS7,2PS7PFT,PFT,2PB6,RQJW,1,1
2PS7,2PS7PFT,PFT,2PS7,RQJW,6,1
2PS7,2PS7PFT,PFT,2PS7,RQSY,6,1
2PS7,2PS7PFT,PFT,2PS7,RRQY,2,1
2PS7,2PS7PFT,PFT,2PS7FUEL,RQSY,1,1
2PS7,2PS7PFT,PFT,2PSE,RRQY,3,1
2PS7,2PS7PFT,PFT,2PSE,RRAY,1,1
2PS7,2PS7PFT,PFT,2PSEE,RQSY,1,1
2PS7,2PS7PFT,PFT,2PSP,RQJW,1,1
2PS7,2PS7PFT,PFT,2PSP,RRAY,5,1
2PS7,2PS7PFT,PFT,NR2,NR,2,1
2SP7,2SP7GBJ,GBJ,2GP6,RRQY,2,2
2SP7,2SP7GBJ,GBJ,2GP6,RQSY,2,2
2SP7,2SP7GBJ,GBJ,2SP2,RQSY,1,2
2SP7,2SP7GBJ,GBJ,2SP2,RRQY,1,2
2SP7,2SP7GBJ,GBJ,2SP2,RRYY,2,2
2SP7,2SP7GBJ,GBJ,2SP7FUEL,RQSY,1,2
2SP7,2SP7GBJ,GBJ,2SPE,RRQY,3,2
2SP7,2SP7GBJ,GBJ,2SPS,RRQY,1,2
2SP7,2SP7GBJ,GBJ,7BP5,RQSY,6,2
2SP7,2SP7GBJ,GBJ,7BP5,RRAY,2,2
2SP7,2SP7GBJ,GBJ,NR3,NR,3,2
2SP7,2SP7SCJ,SCJ,2GP6,RQSY,2,3
2SP7,2SP7SCJ,SCJ,2GP6,RRQY,2,3
2SP7,2SP7SCJ,SCJ,2SP2,RQSY,1,3
2SP7,2SP7SCJ,SCJ,2SP2,RRQY,1,3
2SP7,2SP7SCJ,SCJ,2SP2,RRYY,2,3
2SP7,2SP7SCJ,SCJ,2SP7FUEL,RQSY,1,3
2SP7,2SP7SCJ,SCJ,2SPE,RRQY,3,3
2SP7,2SP7SCJ,SCJ,2SPS,RRQY,1,3
2SP7,2SP7SCJ,SCJ,3AP6,RQJY,2,3
2SP7,2SP7SCJ,SCJ,3AP6,RRQY,1,3
2SP7,2SP7SCJ,SCJ,7BP5,RQSY,6,3
2SP7,2SP7SCJ,SCJ,7BP5,RRAY,2,3
2SP7,2SP7SCJ,SCJ,CREW VAN,RZAY,1,3
2SP7,2SP7SCJ,SCJ,NR3,NR,3,3
2SP7,2SP7SFT,SFT,2SP2,RQSY,1,1
2SP7,2SP7SFT,SFT,2SP2,RRQY,1,1
2SP7,2SP7SFT,SFT,2SP2,RRYY,2,1
2SP7,2SP7SFT,SFT,2SP7FUEL,RQSY,1,1
2SP7,2SP7SFT,SFT,2SPE,RRQY,3,1
2SP7,2SP7SFT,SFT,2SPS,RRQY,1,1
2SP7,2SP7SFT,SFT,7BP5,RRAY,2,1
2SP7,2SP7SFT,SFT,7BP5,RQSY,6,1
2SP7,2SP7SFT,SFT,NR4,NR,4,1
2YN2,2YN2WHY,WHY,2YBLIB,2YBLIB,1,1
2YN2,2YN2WHY,WHY,2YNLIB,2YNLIB,1,1
2YN2,2YN2WHY,WHY,2YNLIBB,2YNLIBB,1,1
2YN2,2YN2WHY,WHY,NR2,NR,2,1
2YN2,2YN2SCJ,SCJ,2YBLIB,2YBLIB,1,2
2YN2,2YN2SCJ,SCJ,2YNLIB,2YNLIB,1,2
2YN2,2YN2SCJ,SCJ,2YNLIBB,2YNLIBB,1,2
2YN2,2YN2SCJ,SCJ,NR2,NR,2,2
2YN2,2YN2GBJ,GBJ,2YBLIB,2YBLIB,1,4
2YN2,2YN2GBJ,GBJ,2YNLIB,2YNLIB,1,4
2YN2,2YN2GBJ,GBJ,2YNLIBB,2YNLIBB,1,4
2YN2,2YN2GBJ,GBJ,NR3,NR,3,4
2YN2,2YN2BHQ,BHQ,2YBLIB,2YBLIB,1,3
2YN2,2YN2BHQ,BHQ,2YNLIB,2YNLIB,1,3
2YN2,2YN2BHQ,BHQ,2YNLIBB,2YNLIBB,1,3
2YN2,2YN2BHQ,BHQ,NR2,NR,2,3
3395N,3395NJUE,JUE,APDGFF-7,VQCY,21,1
3395N,3395NJUE,JUE,APDLET-7,VQCY,5,1
3395N,3395NJUE,JUE,APDMAD-7,VQCY,6,1
3395N,3395NJUE,JUE,NR3,NR,3,1
3395N,3395NMAD,MAD,APDGFF-7,VQCY,21,2
3395N,3395NMAD,MAD,APDLET-7,VQCY,5,2
3395N,3395NMAD,MAD,NR3,NR,3,2
3395N,3395NLET,LET,APDGFF-7,VQCY,21,3
3395N,3395NLET,LET,LETAPD-3,VQCY,5,3
3395N,3395NLET,LET,NR3,NR,3,3
3AM5,3AM5AFT,AFT,3AB6,SQTY,1,1
3AM5,3AM5AFT,AFT,3AM5,RRYY,3,1
3AM5,3AM5AFT,AFT,3AM5,RQSY,1,1
3AM5,3AM5AFT,AFT,3AS6,RRAY,3,1
3AM5,3AM5AFT,AFT,3AS6,SQTY,5,1
3AM5,3AM5AFT,AFT,7PMT,RRYY,7,1
3AM5,3AM5AFT,AFT,NR3,NR,3,1
3AM5,3AM5TLB,TLB,3AB6,SQTY,1,2
3AM5,3AM5TLB,TLB,3AM5,RQSY,1,2
3AM5,3AM5TLB,TLB,3AM5,RRYY,3,2
3AM5,3AM5TLB,TLB,3AS6,SQTY,5,2
3AM5,3AM5TLB,TLB,3AS6,RRAY,3,2
3AM5,3AM5TLB,TLB,7PMT,RRYY,7,2
3AM5,3AM5TLB,TLB,NR3,NR,3,2
3AX5,3AX5AFT,AFT,2MYLIB,2MYLIB,1,1
3AX5,3AX5AFT,AFT,3AG6,RQSY,5,1
3AX5,3AX5AFT,AFT,3ANATM,3ANATM,1,1
3AX5,3AX5AFT,AFT,3ANINF,3ANINF,1,1
3AX5,3AX5AFT,AFT,3AP6,RQJY,2,1
3AX5,3AX5AFT,AFT,3AP6,RRQY,1,1
3AX5,3AX5AFT,AFT,3AYLIB,3AYLIB,1,1
3AX5,3AX5AFT,AFT,NR1,NR,1,1
3BM4,3BM4ETT,ETT,3BA6,SQTY,2,3
3BM4,3BM4ETT,ETT,3BA6,RRAY,1,3
3BM4,3BM4ETT,ETT,3BA6,RQSY,2,3
3BM4,3BM4ETT,ETT,3BM4,RRAY,3,3
3BM4,3BM4ETT,ETT,3BM4,RQSY,1,3
3BM4,3BM4ETT,ETT,3BM4,RQJW,4,3
3BM4,3BM4ETT,ETT,3BM4,RRQY,10,3
3BM4,3BM4ETT,ETT,NR3,NR,3,3
3BM4,3BM4SFT,SFT,3BA6,SQTY,2,2
3BM4,3BM4SFT,SFT,3BA6,RRAY,1,2
3BM4,3BM4SFT,SFT,3BA6,RQSY,2,2
3BM4,3BM4SFT,SFT,3BE2,RQJW,4,2
3BM4,3BM4SFT,SFT,3BM4,RRQY,10,2
3BM4,3BM4SFT,SFT,3BM4,RQJW,4,2
3BM4,3BM4SFT,SFT,3BM4,RRAY,3,2
3BM4,3BM4SFT,SFT,3BM4,RQSY,1,2
3BM4,3BM4SFT,SFT,NR3,NR,3,2
3BM4,3BM4BFT,BFT,3BA6,SQTY,2,1
3BM4,3BM4BFT,BFT,3BA6,RRAY,1,1
3BM4,3BM4BFT,BFT,3BA6,RQSY,2,1
3BM4,3BM4BFT,BFT,3BE2,RQJW,4,1
3BM4,3BM4BFT,BFT,3BM4,RRQY,10,1
3BM4,3BM4BFT,BFT,3BM4,RQSY,1,1
3BM4,3BM4BFT,BFT,3BM4,RQJW,4,1
3BM4,3BM4BFT,BFT,3BM4,RRAY,3,1
3BM4,3BM4BFT,BFT,NR3,NR,3,1
3BS6,3BS6BFT,BFT,3BP5,RQJW,1,1
3BS6,3BS6BFT,BFT,3BP5,RRAY,3,1
3BS6,3BS6BFT,BFT,3BP5,RQSY,4,1
3BS6,3BS6BFT,BFT,3BS6,RQJW,7,1
3BS6,3BS6BFT,BFT,3BS6,RQSY,5,1
3BS6,3BS6BFT,BFT,3BS6,RRAY,1,1
3BS6,3BS6BFT,BFT,3BS6,SQTY,1,1
3BS6,3BS6BFT,BFT,3BYLIB,3BYLIB,1,1
3BS6,3BS6BFT,BFT,NR3,NR,3,1
3CM3,3CM3ETT,ETT,BMNAPD-3,VQCY,24,6
3CM3,3CM3ETT,ETT,ETTAPD-3,VQCY,7,6
3CM3,3CM3ETT,ETT,GRFAPD-3,VQCY,21,6
3CM3,3CM3ETT,ETT,LETAPD-3,VQCY,5,6
3CM3,3CM3ETT,ETT,MADAPD-3,VQCY,7,6
3CM3,3CM3ETT,ETT,NR3,NR,3,6
3CM3,3CM3GRF,GRF,GRFAPD-3,VQCY,21,1
3CM3,3CM3GRF,GRF,LETAPD-3,VQCY,5,1
3CM3,3CM3GRF,GRF,NR3,NR,3,1
3CM3,3CM3LET,LET,GRFAPD-3,VQCY,21,2
3CM3,3CM3LET,LET,LETAPD-3,VQCY,5,2
3CM3,3CM3LET,LET,NR3,NR,3,2
3CM3,3CM3MAD,MAD,GRFAPD-3,VQCY,21,3
3CM3,3CM3MAD,MAD,LETAPD-3,VQCY,5,3
3CM3,3CM3MAD,MAD,MADAPD-3,VQCY,7,3
3CM3,3CM3MAD,MAD,NR3,NR,3,3
3CM3,3CM3JUE,JUE,GRFAPD-3,VQCY,21,4
3CM3,3CM3JUE,JUE,LETAPD-3,VQCY,5,4
3CM3,3CM3JUE,JUE,MADAPD-3,VQCY,7,4
3CM3,3CM3JUE,JUE,NR3,NR,3,4
3CM3,3CM3BMN,BMN,BMNAPD-3,VQCY,24,5
3CM3,3CM3BMN,BMN,GRFAPD-3,VQCY,21,5
3CM3,3CM3BMN,BMN,LETAPD-3,VQCY,5,5
3CM3,3CM3BMN,BMN,MADAPD-3,VQCY,7,5
3CM3,3CM3BMN,BMN,NR3,NR,3,5
3MA5,3MA5TLB,TLB,3MA5,RQSY,2,2
3MA5,3MA5TLB,TLB,3MA5,RQJW,5,2
3MA5,3MA5TLB,TLB,3MA5,SQTY,6,2
3MA5,3MA5TLB,TLB,3MA5,RRYY,4,2
3MA5,3MA5TLB,TLB,3MA5,RRAY,1,2
3MA5,3MA5TLB,TLB,3MPT,RRYY,7,2
3MA5,3MA5TLB,TLB,NR3,NR,3,2
3MA5,3MA5MFT,MFT,3MA5,RQJW,5,1
3MA5,3MA5MFT,MFT,3MA5,RRYY,4,1
3MA5,3MA5MFT,MFT,3MA5,SQTY,6,1
3MA5,3MA5MFT,MFT,3MA5,RRAY,1,1
3MA5,3MA5MFT,MFT,3MA5,RQSY,2,1
3MA5,3MA5MFT,MFT,3MPT,RRYY,7,1
3MA5,3MA5MFT,MFT,NR3,NR,3,1
3MB4,3MB4SFT,SFT,2AB6,SQTY,1,2
3MB4,3MB4SFT,SFT,3MB4,RQJW,4,2
3MB4,3MB4SFT,SFT,3MB4,SQTY,6,2
3MB4,3MB4SFT,SFT,3MB4,RRQY,10,2
3MB4,3MB4SFT,SFT,3MB4,RRAY,3,2
3MB4,3MB4SFT,SFT,NR3,NR,3,2
3MB4,3MB4MFT,MFT,2AB6,SQTY,1,1
3MB4,3MB4MFT,MFT,3MB4,RQJW,4,1
3MB4,3MB4MFT,MFT,3MB4,SQTY,6,1
3MB4,3MB4MFT,MFT,3MB4,RRAY,3,1
3MB4,3MB4MFT,MFT,3MB4,RRQY,10,1
3MB4,3MB4MFT,MFT,NR3,NR,3,1
3MB5,3MB5SFT,SFT,3MB6,RRAY,4,3
3MB5,3MB5SFT,SFT,3MB6,SQTY,5,3
3MB5,3MB5SFT,SFT,NR3,NR,3,3
3MB5,3MB5MFT,MFT,2AS6,SQTY,2,1
3MB5,3MB5MFT,MFT,2MNINF,2MNINF,1,1
3MB5,3MB5MFT,MFT,3MB6,RRAY,4,1
3MB5,3MB5MFT,MFT,3MB6,SQTY,5,1
3MB5,3MB5MFT,MFT,3MNQ,RQSY,5,1
3MB5,3MB5MFT,MFT,3MS4,RRAY,2,1
3MB5,3MB5MFT,MFT,3MS4,RQSY,1,1
3MB5,3MB5MFT,MFT,3MS4,RQJW,7,1
3MB5,3MB5MFT,MFT,3MS4,RKLY,3,1
3MB5,3MB5MFT,MFT,NR3,NR,3,1
3MB5,3MB5ETT,ETT,2AS6,SQTY,2,2
3MB5,3MB5ETT,ETT,2MNINF,2MNINF,1,2
3MB5,3MB5ETT,ETT,3MB6,RRAY,4,2
3MB5,3MB5ETT,ETT,3MB6,SQTY,5,2
3MB5,3MB5ETT,ETT,3MNQ,RQSY,5,2
3MB5,3MB5ETT,ETT,3MS4,RRAY,2,2
3MB5,3MB5ETT,ETT,3MS4,RQSY,1,2
3MB5,3MB5ETT,ETT,3MS4,RQJW,7,2
3MB5,3MB5ETT,ETT,3MS4,RKLY,3,2
3MB5,3MB5ETT,ETT,NR3,NR,3,2
3MC2,3MC2JUE,JUE,APDGFF-3,VQCY,21,4
3MC2,3MC2JUE,JUE,APDLET-3,VQCY,5,4
3MC2,3MC2JUE,JUE,APDMAD-3,VQCY,6,4
3MC2,3MC2JUE,JUE,NR3,NR,3,4
3MC2,3MC2MAD,MAD,APDGFF-3,VQCY,21,5
3MC2,3MC2MAD,MAD,APDLET-3,VQCY,5,5
3MC2,3MC2MAD,MAD,NR3,NR,3,5
3MC2,3MC2LET,LET,APDGFF-3,VQCY,21,6
3MC2,3MC2LET,LET,LETAPD-4,VQCY,5,6
3MC2,3MC2LET,LET,NR3,NR,3,6
3MC2,3MC2APD,APD,APDBMN-3,VQCY,24,1
3MC2,3MC2APD,APD,APDETT-3,VQCY,7,1
3MC2,3MC2APD,APD,APDGFF-3,VQCY,21,1
3MC2,3MC2APD,APD,APDLET-3,VQCY,5,1
3MC2,3MC2APD,APD,APDMAD-3,VQCY,6,1
3MC2,3MC2APD,APD,NR3,NR,3,1
3MC2,3MC2ETT,ETT,APDBMN-3,VQCY,24,2
3MC2,3MC2ETT,ETT,APDGFF-3,VQCY,21,2
3MC2,3MC2ETT,ETT,APDLET-3,VQCY,5,2
3MC2,3MC2ETT,ETT,APDMAD-3,VQCY,6,2
3MC2,3MC2ETT,ETT,NR3,NR,3,2
3MC2,3MC2BMN,BMN,APDGFF-3,VQCY,21,3
3MC2,3MC2BMN,BMN,APDLET-3,VQCY,5,3
3MC2,3MC2BMN,BMN,APDMAD-3,VQCY,6,3
3MC2,3MC2BMN,BMN,NR3,NR,3,3
3MP5,3MP5TLB,TLB,3MP5,RQJW,2,2
3MP5,3MP5TLB,TLB,3MP5,RRQY,3,2
3MP5,3MP5TLB,TLB,3MP5FUEL,RQSY,1,2
3MP5,3MP5TLB,TLB,3MPB,RRQY,2,2
3MP5,3MP5TLB,TLB,3MPB,CQWY,6,2
3MP5,3MP5TLB,TLB,3MPB,RQZY,4,2
3MP5,3MP5TLB,TLB,NR3,NR,3,2
3MP5,3MP5AFT,AFT,3MP5,RQJW,2,3
3MP5,3MP5AFT,AFT,3MP5,RRQY,3,3
3MP5,3MP5AFT,AFT,3MP5FUEL,RQSY,1,3
3MP5,3MP5AFT,AFT,3MPB,CQWY,6,3
3MP5,3MP5AFT,AFT,3MPB,RRQY,2,3
3MP5,3MP5AFT,AFT,3MPB,RQZY,4,3
3MP5,3MP5AFT,AFT,3MPTA,RQZYT,6,3
3MP5,3MP5AFT,AFT,3MPTA,RRXYT,1,3
3MP5,3MP5AFT,AFT,4AP5,RQSY,3,3
3MP5,3MP5AFT,AFT,4AP9,RMOY,2,3
3MP5,3MP5AFT,AFT,4AP9,RMEY,1,3
3MP5,3MP5AFT,AFT,4APB,RQZY,1,3
3MP5,3MP5AFT,AFT,4APB,RRXY,1,3
3MP5,3MP5AFT,AFT,4APT,RQZYT,2,3
3MP5,3MP5AFT,AFT,CREW VAN,RZAY,1,3
3MP5,3MP5AFT,AFT,NR2,NR,2,3
3MP5,3MP5SCJ,SCJ,3MP5,RQJW,2,4
3MP5,3MP5SCJ,SCJ,3MP5,RRQY,3,4
3MP5,3MP5SCJ,SCJ,3MP5FUEL,RQSY,1,4
3MP5,3MP5SCJ,SCJ,3MPB,RQZY,4,4
3MP5,3MP5SCJ,SCJ,3MPB,RRQY,2,4
3MP5,3MP5SCJ,SCJ,3MPB,CQWY,6,4
3MP5,3MP5SCJ,SCJ,3MPTA,RRXYT,1,4
3MP5,3MP5SCJ,SCJ,3MPTA,RQZYT,6,4
3MP5,3MP5SCJ,SCJ,4AP5,RQSY,3,4
3MP5,3MP5SCJ,SCJ,4AP9,RMEY,1,4
3MP5,3MP5SCJ,SCJ,4AP9,RMOY,2,4
3MP5,3MP5SCJ,SCJ,4APB,RQZY,1,4
3MP5,3MP5SCJ,SCJ,4APB,RRXY,1,4
3MP5,3MP5SCJ,SCJ,4APT,RQZYT,2,4
3MP5,3MP5SCJ,SCJ,CREW VAN,RZAY,1,4
3MP5,3MP5SCJ,SCJ,NR2,NR,2,4
3MP5,3MP5MFT,MFT,3MP5,RRQY,3,1
3MP5,3MP5MFT,MFT,3MP5,RQJW,2,1
3MP5,3MP5MFT,MFT,3MP5FUEL,RQSY,1,1
3MP5,3MP5MFT,MFT,3MPB,RRQY,2,1
3MP5,3MP5MFT,MFT,3MPB,CQWY,6,1
3MP5,3MP5MFT,MFT,3MPB,RQZY,4,1
3MP5,3MP5MFT,MFT,NR3,NR,3,1
3NY3,3NY3GBJ,GBJ,3BTHYLIB,3BTHYLIB,1,3
3NY3,3NY3GBJ,GBJ,3NYLIB,3NYLIB,1,3
3NY3,3NY3GBJ,GBJ,3NYM,RQSY,3,3
3NY3,3NY3GBJ,GBJ,NR2,NR,2,3
3NY3,3NY3SCJ,SCJ,3BTHYLIB,3BTHYLIB,1,5
3NY3,3NY3SCJ,SCJ,3NYLIB,3NYLIB,1,5
3NY3,3NY3SCJ,SCJ,3NYM,RQSY,3,5
3NY3,3NY3SCJ,SCJ,NR2,NR,2,5
3NY3,3NY3MOR,MOR,2NMQ,RQSY,5,1
3NY3,3NY3MOR,MOR,2NS2,RQSY,9,1
3NY3,3NY3MOR,MOR,3NMATM,3NMATM,1,1
3NY3,3NY3MOR,MOR,3NMATM,3MNATM,1,1
3NY3,3NY3MOR,MOR,3NMINF,3NMINF,1,1
3NY3,3NY3MOR,MOR,3NYLIB,3NYLIB,1,1
3NY3,3NY3MOR,MOR,3NYM,RQSY,3,1
3NY3,3NY3MOR,MOR,NR2,NR,2,1
3NY3,3NY3SFT,SFT,3NYLIB,3NYLIB,1,2
3NY3,3NY3SFT,SFT,3NYM,RQSY,3,2
3NY3,3NY3SFT,SFT,NR2,NR,2,2
3NY3,3NY3BHQ,BHQ,3BTHYLIB,3BTHYLIB,1,4
3NY3,3NY3BHQ,BHQ,3NYLIB,3NYLIB,1,4
3NY3,3NY3BHQ,BHQ,3NYM,RQSY,3,4
3NY3,3NY3BHQ,BHQ,NR2,NR,2,4
3PM6,3PM6AFT,AFT,3PM6,CQWY,6,3
3PM6,3PM6AFT,AFT,3PM6,RQJW,1,3
3PM6,3PM6AFT,AFT,3PM6,RQJY,2,3
3PM6,3PM6AFT,AFT,3PM6,RQZY,4,3
3PM6,3PM6AFT,AFT,3PM6,RRAY,5,3
3PM6,3PM6AFT,AFT,3PM6FUEL,RQSY,1,3
3PM6,3PM6AFT,AFT,NR3,NR,3,3
3PM6,3PM6TLB,TLB,3PM6,CQWY,6,4
3PM6,3PM6TLB,TLB,3PM6,RRAY,5,4
3PM6,3PM6TLB,TLB,3PM6,RQZY,4,4
3PM6,3PM6TLB,TLB,3PM6,RQJY,2,4
3PM6,3PM6TLB,TLB,3PM6,RQJW,1,4
3PM6,3PM6TLB,TLB,3PM6FUEL,RQSY,1,4
3PM6,3PM6TLB,TLB,NR2,NR,2,4
3PM6,3PM6SCJ,SCJ,3PA6,RRXY,1,2
3PM6,3PM6SCJ,SCJ,3PA8,RMOY,2,2
3PM6,3PM6SCJ,SCJ,3PA8,RMEY,1,2
3PM6,3PM6SCJ,SCJ,3PAT,RQZYT,6,2
3PM6,3PM6SCJ,SCJ,3PM6,CQWY,6,2
3PM6,3PM6SCJ,SCJ,3PM6,RQJY,2,2
3PM6,3PM6SCJ,SCJ,3PM6,RQZY,4,2
3PM6,3PM6SCJ,SCJ,3PM6,RRAY,5,2
3PM6,3PM6SCJ,SCJ,3PM6,RQJW,1,2
3PM6,3PM6SCJ,SCJ,3PM6FUEL,RQSY,1,2
3PM6,3PM6SCJ,SCJ,CREW VAN,RZAY,1,2
3PM6,3PM6SCJ,SCJ,NR2,NR,2,2
3PM6,3PM6PFT,PFT,3PA6,RRXY,1,1
3PM6,3PM6PFT,PFT,3PA8,RMOY,2,1
3PM6,3PM6PFT,PFT,3PA8,RMEY,1,1
3PM6,3PM6PFT,PFT,3PAT,RQZYT,6,1
3PM6,3PM6PFT,PFT,3PM6,RRAY,5,1
3PM6,3PM6PFT,PFT,3PM6,RQZY,4,1
3PM6,3PM6PFT,PFT,3PM6,RQJY,2,1
3PM6,3PM6PFT,PFT,3PM6,RQJW,1,1
3PM6,3PM6PFT,PFT,3PM6,CQWY,6,1
3PM6,3PM6PFT,PFT,3PM6FUEL,RQSY,1,1
3PM6,3PM6PFT,PFT,CREW VAN,RZAY,1,1
3PM6,3PM6PFT,PFT,NR2,NR,2,1
3PM7,3PM7SCJ,SCJ,3PAE,RRQY,2,2
3PM7,3PM7SCJ,SCJ,3PAP,RQSY,2,2
3PM7,3PM7SCJ,SCJ,3PAP,RRQY,1,2
3PM7,3PM7SCJ,SCJ,3PM7,RRQY,2,2
3PM7,3PM7SCJ,SCJ,3PM7,RQSY,3,2
3PM7,3PM7SCJ,SCJ,3PM7FUEL,RQSY,1,2
3PM7,3PM7SCJ,SCJ,3PME,RRQY,5,2
3PM7,3PM7SCJ,SCJ,3PME,RRAY,1,2
3PM7,3PM7SCJ,SCJ,3PMEE,RRQY,1,2
3PM7,3PM7SCJ,SCJ,3PMP,RRAY,7,2
3PM7,3PM7SCJ,SCJ,3PMP,RRQY,2,2
