Train_Number,Leg_OD,Leg_ID,Date,Total_Capacity,Total_Utilised,Occupancy,Total_Packs,Packs_Used,Unassigned_Containers,Unassigned_Length
3BM4,SFT-ETT,2,2025-05-06,1199.6928000000003,1124.4072000000003,0.9372459349593497,22,21,0,0.0
3BM4,SFT-ETT,2,2025-05-13,1199.6928000000003,1133.2464000000002,0.9446138211382114,22,21,0,0.0
3BM4,SFT-ETT,2,2025-05-20,1199.6928000000003,1148.1816000000003,0.9570630081300814,22,22,0,0.0
3BM4,SFT-ETT,2,2025-05-27,1199.6928000000003,1149.0960000000002,0.9578252032520325,22,22,10,60.96
3BM4,SFT-ETT,2,2025-06-03,1199.6928000000003,1100.6328000000003,0.9174288617886179,22,20,0,0.0
3BM4,SFT-ETT,2,2025-06-10,1199.6928000000003,1144.8288000000002,0.9542682926829268,22,22,0,0.0
3BM4,SFT-ETT,2,2025-06-17,1199.6928000000003,1016.2032000000003,0.8470528455284553,22,19,0,0.0
3BM4,SFT-ETT,2,2025-06-24,1199.6928000000003,1147.8768000000002,0.9568089430894309,22,22,2,12.192
3BM4,SFT-ETT,2,2025-07-01,1199.6928000000003,658.0631999999999,0.5485264227642275,22,11,0,0.0
3BM4,SFT-ETT,2,2025-07-08,1199.6928000000003,1033.5768000000003,0.8615345528455285,22,18,0,0.0
3BM4,SFT-ETT,2,2025-07-15,1199.6928000000003,1008.8880000000003,0.8409552845528455,22,19,0,0.0
3BM4,SFT-ETT,2,2025-07-22,1199.6928000000003,1132.9416000000003,0.9443597560975611,22,21,0,0.0
3BM4,SFT-ETT,2,2025-07-29,1199.6928000000003,573.6335999999999,0.4781504065040648,22,10,0,0.0
3BM4,SFT-ETT,2,2025-08-05,1199.6928000000003,1157.9352000000003,0.9651930894308944,22,22,15,91.44
3BM4,SFT-ETT,2,2025-08-12,1199.6928000000003,1062.5328000000002,0.885670731707317,22,19,0,0.0
3BM4,SFT-ETT,2,2025-08-19,1199.6928000000003,1154.2776000000003,0.9621443089430896,22,22,5,30.48
3BM4,SFT-ETT,2,2025-08-26,1199.6928000000003,1130.8080000000002,0.9425813008130081,22,22,0,0.0
3BM4,SFT-ETT,2,2025-09-02,1199.6928000000003,570.8904,0.4758638211382113,22,11,0,0.0
3BM4,SFT-ETT,2,2025-09-09,1199.6928000000003,1152.1440000000002,0.9603658536585366,22,22,4,24.384
3BM4,SFT-ETT,2,2025-09-16,1199.6928000000003,1152.1440000000002,0.9603658536585366,22,22,50,304.8
3BM4,SFT-ETT,2,2025-09-23,1199.6928000000003,1123.1880000000003,0.936229674796748,22,22,29,176.78400000000002
3BM4,SFT-ETT,2,2025-09-30,1199.6928000000003,568.1472,0.4735772357723576,22,10,0,0.0
3BM4,SFT-ETT,2,2025-10-07,1199.6928000000003,1199.6928000000003,1.0,22,22,104,880.5672000000001
3BM4,SFT-ETT,2,2025-10-14,1199.6928000000003,1042.4160000000002,0.8689024390243902,22,19,0,0.0
3BM4,SFT-ETT,2,2025-10-21,1199.6928000000003,1062.5328000000002,0.885670731707317,22,19,0,0.0
3BM4,SFT-ETT,2,2025-10-28,1199.6928000000003,1027.7856000000002,0.8567073170731707,22,18,0,0.0
3BM4,SFT-ETT,2,2025-11-04,1199.6928000000003,1185.6720000000003,0.9883130081300813,22,22,19,134.112
3BM4,SFT-ETT,2,2025-11-11,1199.6928000000003,1169.2128000000002,0.9745934959349594,22,22,15,121.92
3BM4,SFT-ETT,2,2025-11-18,1199.6928000000003,1166.7744000000002,0.9725609756097561,22,22,30,188.976
3BM4,SFT-ETT,2,2025-11-25,1199.6928000000003,1155.1920000000002,0.9629065040650406,22,22,15,91.44
3BM4,SFT-ETT,2,2025-12-09,1199.6928000000003,1180.4904000000001,0.9839939024390243,22,22,29,201.168
3BM4,SFT-ETT,2,2025-12-16,1199.6928000000003,1170.4320000000002,0.975609756097561,22,22,35,213.36
3BM4,SFT-ETT,2,2025-12-23,1199.6928000000003,1163.7264000000002,0.970020325203252,22,22,42,256.03200000000004
3BM4,SFT-ETT,2,2025-12-30,1199.6928000000003,1107.6432000000002,0.9232723577235772,22,22,2,25.6032
3BM4,ETT-MFT,3,2025-01-07,1102.1568000000002,1065.5808000000002,0.9668141592920354,18,18,64,475.488
3BM4,ETT-MFT,3,2025-01-14,1102.1568000000002,1090.2696000000003,0.9892146017699116,18,18,59,475.488
3BM4,ETT-MFT,3,2025-01-21,1102.1568000000002,1081.7352000000003,0.9814712389380532,18,18,42,292.608
3BM4,ETT-MFT,3,2025-01-28,1102.1568000000002,682.1424000000001,0.6189159292035398,18,11,0,0.0
3BM4,ETT-MFT,3,2025-02-04,1102.1568000000002,1057.6560000000002,0.9596238938053098,18,18,35,213.36
3BM4,ETT-MFT,3,2025-02-11,1102.1568000000002,1070.4576000000002,0.9712389380530974,18,18,24,146.304
3BM4,ETT-MFT,3,2025-02-18,1102.1568000000002,1065.5808000000002,0.9668141592920354,18,18,29,188.976
3BM4,ETT-MFT,3,2025-02-25,1102.1568000000002,1050.9504000000002,0.9535398230088495,18,18,21,158.496
3BM4,ETT-MFT,3,2025-03-04,1102.1568000000002,973.2264000000002,0.8830199115044248,18,16,0,0.0
3BM4,ETT-MFT,3,2025-03-11,1102.1568000000002,1029.9192000000003,0.93445796460177,18,18,2,12.192
3BM4,ETT-MFT,3,2025-03-18,1102.1568000000002,937.5648000000002,0.8506637168141593,18,14,0,0.0
3BM4,ETT-MFT,3,2025-03-25,1102.1568000000002,997.0008000000003,0.9045907079646018,18,16,0,0.0
3BM4,ETT-MFT,3,2025-04-01,1102.1568000000002,697.0776000000001,0.632466814159292,18,12,0,0.0
3BM4,ETT-MFT,3,2025-04-08,1102.1568000000002,1057.6560000000002,0.9596238938053098,18,18,26,182.88
3BM4,ETT-MFT,3,2025-04-15,1102.1568000000002,1034.1864000000003,0.9383296460176992,18,18,9,54.864000000000004
3BM4,ETT-MFT,3,2025-04-22,1102.1568000000002,1053.9984000000002,0.9563053097345132,18,18,11,67.056
3BM4,ETT-MFT,3,2025-04-29,1102.1568000000002,307.2384,0.2787610619469026,18,5,0,0.0
3BM4,ETT-MFT,3,2025-05-06,1102.1568000000002,1051.2552000000003,0.953816371681416,18,18,12,73.152
3BM4,ETT-MFT,3,2025-05-13,1102.1568000000002,1066.1904000000002,0.9673672566371682,18,18,11,67.056
3BM4,ETT-MFT,3,2025-05-20,1102.1568000000002,1050.6456000000003,0.9532632743362832,18,18,16,97.536
3BM4,ETT-MFT,3,2025-05-27,1102.1568000000002,1051.5600000000002,0.9540929203539823,18,18,23,158.496
3BM4,ETT-MFT,3,2025-06-03,1102.1568000000002,1064.0568000000003,0.9654314159292037,18,18,6,36.576
3BM4,ETT-MFT,3,2025-06-10,1102.1568000000002,1053.3888000000002,0.9557522123893805,18,18,15,91.44
3BM4,ETT-MFT,3,2025-06-17,1102.1568000000002,997.9152000000003,0.9054203539823009,18,18,1,18.288
3BM4,ETT-MFT,3,2025-06-24,1102.1568000000002,1050.3408000000002,0.9529867256637168,18,18,17,109.72800000000001
3BM4,ETT-MFT,3,2025-07-01,1102.1568000000002,658.0631999999999,0.5970685840707963,18,11,0,0.0
3BM4,ETT-MFT,3,2025-07-08,1102.1568000000002,1033.5768000000003,0.9377765486725664,18,18,0,0.0
3BM4,ETT-MFT,3,2025-07-15,1102.1568000000002,990.6000000000003,0.898783185840708,18,18,1,18.288
3BM4,ETT-MFT,3,2025-07-22,1102.1568000000002,1065.8856000000003,0.9670907079646018,18,18,11,67.056
3BM4,ETT-MFT,3,2025-07-29,1102.1568000000002,573.6335999999999,0.5204646017699113,18,10,0,0.0
3BM4,ETT-MFT,3,2025-08-05,1102.1568000000002,1060.3992000000003,0.9621128318584071,18,18,27,188.976
3BM4,ETT-MFT,3,2025-08-12,1102.1568000000002,1038.1488000000002,0.941924778761062,18,18,4,24.384
3BM4,ETT-MFT,3,2025-08-19,1102.1568000000002,1056.7416000000003,0.9587942477876107,18,18,17,128.01600000000002
3BM4,ETT-MFT,3,2025-08-26,1102.1568000000002,1051.5600000000002,0.9540929203539823,18,18,13,79.248
3BM4,ETT-MFT,3,2025-09-02,1102.1568000000002,570.8904,0.517975663716814,18,11,0,0.0
3BM4,ETT-MFT,3,2025-09-09,1102.1568000000002,1054.6080000000002,0.956858407079646,18,18,18,121.92
3BM4,ETT-MFT,3,2025-09-16,1102.1568000000002,1054.6080000000002,0.956858407079646,18,18,65,402.336
3BM4,ETT-MFT,3,2025-09-23,1102.1568000000002,1028.7000000000003,0.9333517699115045,18,18,42,271.272
3BM4,ETT-MFT,3,2025-09-30,1102.1568000000002,568.1472,0.5154867256637167,18,10,0,0.0
3BM4,ETT-MFT,3,2025-10-07,1102.1568000000002,1102.1568000000002,1.0,18,18,112,978.1032
3BM4,ETT-MFT,3,2025-10-14,1102.1568000000002,1036.3200000000002,0.9402654867256637,18,18,1,6.096
3BM4,ETT-MFT,3,2025-10-21,1102.1568000000002,1044.2448000000002,0.9474557522123893,18,18,3,18.288
3BM4,ETT-MFT,3,2025-10-28,1102.1568000000002,1027.7856000000002,0.9325221238938053,18,18,0,0.0
3BM4,ETT-MFT,3,2025-11-04,1102.1568000000002,1088.1360000000002,0.9872787610619469,18,18,27,231.64800000000002
3BM4,ETT-MFT,3,2025-11-11,1102.1568000000002,1071.6768000000002,0.9723451327433629,18,18,23,219.45600000000002
3BM4,ETT-MFT,3,2025-11-18,1102.1568000000002,1069.2384000000002,0.9701327433628318,18,18,38,286.512
3BM4,ETT-MFT,3,2025-11-25,1102.1568000000002,1057.6560000000002,0.9596238938053098,18,18,31,188.976
3BM4,ETT-MFT,3,2025-12-09,1102.1568000000002,1082.9544,0.9825774336283185,18,18,37,298.704
3BM4,ETT-MFT,3,2025-12-16,1102.1568000000002,1072.8960000000002,0.9734513274336283,18,18,46,310.896
3BM4,ETT-MFT,3,2025-12-23,1102.1568000000002,1066.1904000000002,0.9673672566371682,18,18,55,353.56800000000004
3BM4,ETT-MFT,3,2025-12-30,1102.1568000000002,1050.9504000000002,0.9535398230088495,18,18,6,82.296
3MB4,MFT-SFT,1,2025-01-07,1033.8816000000002,1016.8128000000003,0.983490566037736,17,17,34,207.264
3MB4,MFT-SFT,1,2025-01-14,1033.8816000000002,1022.9088000000002,0.9893867924528302,17,17,67,591.312
3MB4,MFT-SFT,1,2025-01-21,1033.8816000000002,1031.1384000000003,0.9973466981132076,17,17,63,543.1536
3MB4,MFT-SFT,1,2025-01-28,1033.8816000000002,759.5616000000001,0.7346698113207547,17,12,0,0.0
3MB4,MFT-SFT,1,2025-02-04,1033.8816000000002,1000.0488000000003,0.9672759433962265,17,17,24,188.976
3MB4,MFT-SFT,1,2025-02-11,1033.8816000000002,993.9528000000003,0.9613797169811321,17,17,14,91.44
3MB4,MFT-SFT,1,2025-02-18,1033.8816000000002,1014.0696000000003,0.9808372641509435,17,17,28,249.936
3MB4,MFT-SFT,1,2025-02-25,1033.8816000000002,1007.9736000000003,0.9749410377358492,17,17,24,207.264
3MB4,MFT-SFT,1,2025-03-04,1033.8816000000002,975.0552000000001,0.9431014150943396,17,17,0,0.0
