Container_Type,Train_Number,Leg_ID,Date,Num_Containers
42,6BM4,2,2025-08-22,4
42,6BM4,2,2025-08-29,4
42,6BM4,2,2025-09-12,2
42,6BM4,2,2025-09-26,1
42,6BM4,2,2025-10-10,3
42,6BM4,2,2025-10-17,1
42,6BM4,2,2025-10-24,3
42,6BM4,2,2025-11-14,2
42,6BM4,2,2025-11-28,2
42,6BM4,2,2025-12-12,3
42,6BM4,2,2025-12-19,3
42,6BM4,2,2025-12-26,2
42,6BM4,3,2025-01-17,2
42,6BM4,3,2025-01-24,3
42,6BM4,3,2025-01-31,1
42,6BM4,3,2025-02-14,3
42,6BM4,3,2025-02-21,2
42,6BM4,3,2025-02-28,3
42,6BM4,3,2025-03-07,2
42,6BM4,3,2025-04-11,3
42,6BM4,3,2025-05-16,3
42,6BM4,3,2025-05-23,2
42,6BM4,3,2025-05-30,2
42,6BM4,3,2025-06-27,1
42,6BM4,3,2025-07-25,5
42,6BM4,3,2025-08-22,4
42,6BM4,3,2025-08-29,4
42,6BM4,3,2025-09-12,2
42,6BM4,3,2025-09-26,1
42,6BM4,3,2025-10-10,3
42,6BM4,3,2025-10-17,1
42,6BM4,3,2025-10-24,3
42,6BM4,3,2025-11-14,2
42,6BM4,3,2025-11-28,2
42,6BM4,3,2025-12-12,3
42,6BM4,3,2025-12-19,3
42,6BM4,3,2025-12-26,2
42,6MB4,1,2025-04-18,2
42,6MB4,1,2025-10-10,1
42,6MB4,2,2025-04-18,2
42,6MB4,2,2025-10-10,1
42,7BM4,1,2025-07-12,1
42,7BM4,1,2025-10-11,3
42,7BM4,1,2025-12-13,4
42,7BM4,1,2025-12-20,4
42,7BM4,2,2025-07-12,1
42,7BM4,2,2025-10-11,3
42,7BM4,2,2025-12-13,4
42,7BM4,2,2025-12-20,4
42,7BM4,3,2025-07-12,1
42,7BM4,3,2025-10-11,3
42,7BM4,3,2025-12-13,4
42,7BM4,3,2025-12-20,4
42,7MB4,1,2025-01-18,1
42,7MB4,1,2025-02-22,2
42,7MB4,1,2025-04-19,4
42,7MB4,1,2025-11-15,2
42,7MB4,1,2025-11-29,3
42,7MB4,1,2025-12-13,3
42,7MB4,1,2025-12-20,3
42,7MB4,1,2025-12-27,3
42,7MB4,2,2025-04-19,4
42,7MB4,2,2025-11-15,2
42,7MB4,2,2025-12-13,3
42,7MB4,3,2025-01-18,1
42,7MB4,3,2025-02-22,2
42,7MB4,3,2025-04-19,4
42,7MB4,3,2025-11-15,2
42,7MB4,3,2025-11-29,3
42,7MB4,3,2025-12-13,3
42,7MB4,3,2025-12-20,3
42,7MB4,3,2025-12-27,3
45,3BM4,1,2025-10-07,1
45,3BM4,2,2025-10-07,1
45,3BM4,3,2025-10-07,1
45,3BM4,3,2025-12-30,2
45,3MB5,1,2025-03-25,1
45,3MB5,2,2025-03-25,1
45,3MB5,3,2025-03-25,1
45,4BM4,1,2025-10-08,1
45,4BM4,1,2025-12-24,1
45,4BM4,2,2025-10-08,1
45,4BM4,2,2025-12-24,1
45,4MB4,1,2025-10-08,1
45,4MB4,2,2025-10-08,1
45,5BM4,1,2025-12-18,1
45,5BM4,2,2025-12-18,1
45,6BM4,1,2025-01-17,1
45,6BM4,1,2025-01-31,1
45,6BM4,1,2025-02-14,2
45,6BM4,1,2025-02-28,2
45,6BM4,1,2025-03-07,2
45,6BM4,1,2025-05-16,1
45,6BM4,1,2025-05-23,1
45,6BM4,1,2025-05-30,1
45,6BM4,1,2025-08-29,2
45,6BM4,1,2025-09-12,1
45,6BM4,1,2025-09-26,1
45,6BM4,1,2025-10-10,4
45,6BM4,1,2025-11-14,2
45,6BM4,1,2025-11-28,2
45,6BM4,1,2025-12-26,2
45,6BM4,2,2025-01-17,1
45,6BM4,2,2025-01-31,1
45,6BM4,2,2025-02-14,2
45,6BM4,2,2025-02-28,2
45,6BM4,2,2025-03-07,2
45,6BM4,2,2025-05-16,1
45,6BM4,2,2025-05-23,1
45,6BM4,2,2025-05-30,1
45,6BM4,2,2025-08-29,2
45,6BM4,2,2025-09-12,1
45,6BM4,2,2025-09-26,1
45,6BM4,2,2025-10-10,4
45,6BM4,2,2025-11-14,2
45,6BM4,2,2025-11-28,2
45,6BM4,2,2025-12-26,2
45,6BM4,3,2025-01-17,1
45,6BM4,3,2025-01-31,1
45,6BM4,3,2025-02-14,2
45,6BM4,3,2025-02-28,2
45,6BM4,3,2025-03-07,2
45,6BM4,3,2025-05-16,1
45,6BM4,3,2025-05-23,1
45,6BM4,3,2025-05-30,1
45,6BM4,3,2025-08-29,2
45,6BM4,3,2025-09-12,1
45,6BM4,3,2025-09-26,1
45,6BM4,3,2025-10-10,4
45,6BM4,3,2025-11-14,2
45,6BM4,3,2025-11-28,2
45,6BM4,3,2025-12-26,2
45,7BM4,1,2025-12-13,2
45,7BM4,1,2025-12-20,2
45,7BM4,2,2025-12-13,2
45,7BM4,2,2025-12-20,2
45,7BM4,3,2025-12-13,2
45,7BM4,3,2025-12-20,2
45,7MB4,1,2025-01-25,1
45,7MB4,1,2025-04-19,2
45,7MB4,1,2025-11-15,3
45,7MB4,2,2025-01-25,1
45,7MB4,2,2025-04-19,2
45,7MB4,2,2025-11-15,3
45,7MB4,3,2025-01-25,1
45,7MB4,3,2025-04-19,2
45,7MB4,3,2025-11-15,3
46,6BM4,1,2025-01-17,1
46,6BM4,1,2025-02-21,1
46,6BM4,1,2025-02-28,1
46,6BM4,2,2025-01-17,1
46,6BM4,2,2025-02-21,1
46,6BM4,2,2025-02-28,1
46,6BM4,3,2025-01-17,1
46,6BM4,3,2025-02-21,1
46,6BM4,3,2025-02-28,1
46,7MB4,1,2025-04-19,1
46,7MB4,2,2025-04-19,1
46,7MB4,3,2025-04-19,1
48,2BM4,1,2025-04-21,61
48,2BM4,1,2025-05-12,424
48,2BM4,2,2025-04-21,61
48,2BM4,2,2025-05-12,424
48,2MB4,1,2025-10-06,15
48,2MB4,2,2025-10-06,15
48,3BM4,1,2025-10-07,10
48,3BM4,2,2025-10-07,10
48,3BM4,3,2025-10-07,10
48,3BM4,3,2025-12-30,2
48,3MB4,1,2025-10-07,17
48,3MB4,1,2025-12-09,4
48,3MB4,2,2025-10-07,17
48,3MB4,2,2025-12-09,4
48,3MB5,1,2025-03-25,5
48,3MB5,2,2025-03-25,5
48,3MB5,3,2025-02-11,2
48,3MB5,3,2025-03-25,16
48,4BM4,1,2025-10-08,12
48,4BM4,2,2025-10-08,12
48,4MB4,1,2025-10-08,33
48,4MB4,1,2025-12-24,4
48,4MB4,2,2025-10-08,33
48,4MB4,2,2025-12-24,4
48,6BM4,1,2025-01-17,18
48,6BM4,1,2025-01-24,12
48,6BM4,1,2025-01-31,26
48,6BM4,1,2025-02-14,46
48,6BM4,1,2025-02-21,23
48,6BM4,1,2025-02-28,50
48,6BM4,1,2025-03-07,27
48,6BM4,1,2025-04-11,106
48,6BM4,1,2025-05-16,3
48,6BM4,1,2025-05-23,4
48,6BM4,1,2025-05-30,10
48,6BM4,1,2025-08-22,11
48,6BM4,1,2025-08-29,7
48,6BM4,1,2025-09-12,12
48,6BM4,1,2025-09-26,54
48,6BM4,1,2025-10-10,46
48,6BM4,1,2025-10-24,1
48,6BM4,1,2025-11-14,2
48,6BM4,1,2025-11-28,7
48,6BM4,1,2025-12-12,16
48,6BM4,1,2025-12-19,17
48,6BM4,1,2025-12-26,17
48,6BM4,2,2025-01-17,18
48,6BM4,2,2025-01-24,12
48,6BM4,2,2025-01-31,26
48,6BM4,2,2025-02-14,46
48,6BM4,2,2025-02-21,23
48,6BM4,2,2025-02-28,50
48,6BM4,2,2025-03-07,27
48,6BM4,2,2025-04-11,106
48,6BM4,2,2025-05-16,3
48,6BM4,2,2025-05-23,4
48,6BM4,2,2025-05-30,10
48,6BM4,2,2025-08-22,11
48,6BM4,2,2025-08-29,7
48,6BM4,2,2025-09-12,12
48,6BM4,2,2025-09-26,54
48,6BM4,2,2025-10-10,46
48,6BM4,2,2025-10-24,1
48,6BM4,2,2025-11-14,2
48,6BM4,2,2025-11-28,7
48,6BM4,2,2025-12-12,16
48,6BM4,2,2025-12-19,17
48,6BM4,2,2025-12-26,17
48,6BM4,3,2025-01-17,18
48,6BM4,3,2025-01-24,12
48,6BM4,3,2025-01-31,26
48,6BM4,3,2025-02-14,46
48,6BM4,3,2025-02-21,23
48,6BM4,3,2025-02-28,50
48,6BM4,3,2025-03-07,27
48,6BM4,3,2025-04-11,106
48,6BM4,3,2025-05-16,3
48,6BM4,3,2025-05-23,4
48,6BM4,3,2025-05-30,10
48,6BM4,3,2025-08-22,11
48,6BM4,3,2025-08-29,7
48,6BM4,3,2025-09-12,12
48,6BM4,3,2025-09-26,54
48,6BM4,3,2025-10-10,46
48,6BM4,3,2025-10-24,1
48,6BM4,3,2025-11-14,2
48,6BM4,3,2025-11-28,7
48,6BM4,3,2025-12-12,16
48,6BM4,3,2025-12-19,17
48,6BM4,3,2025-12-26,17
48,6MB4,1,2025-04-18,3527
48,6MB4,1,2025-10-10,11
48,6MB4,1,2025-12-19,3
48,6MB4,1,2025-12-26,2
48,6MB4,2,2025-04-18,3527
48,6MB4,2,2025-10-10,11
48,6MB4,2,2025-12-19,3
48,6MB4,2,2025-12-26,2
48,7BM4,1,2025-07-12,344
48,7BM4,1,2025-10-11,140
48,7BM4,1,2025-12-13,8
48,7BM4,1,2025-12-20,1
48,7BM4,2,2025-07-12,344
48,7BM4,2,2025-10-11,140
48,7BM4,2,2025-12-13,8
48,7BM4,2,2025-12-20,1
48,7BM4,3,2025-07-12,344
48,7BM4,3,2025-10-11,140
48,7BM4,3,2025-12-13,8
48,7BM4,3,2025-12-20,1
48,7MB4,1,2025-01-25,16
48,7MB4,1,2025-02-22,2
48,7MB4,1,2025-04-19,7
48,7MB4,1,2025-11-15,6
48,7MB4,1,2025-12-13,8
48,7MB4,2,2025-01-25,12
48,7MB4,2,2025-04-19,3
48,7MB4,2,2025-11-15,2
48,7MB4,2,2025-12-13,4
48,7MB4,3,2025-01-25,16
48,7MB4,3,2025-02-22,2
48,7MB4,3,2025-04-19,7
48,7MB4,3,2025-11-15,6
48,7MB4,3,2025-12-13,8
60,2BM4,1,2025-07-07,2
60,2BM4,1,2025-07-21,1
60,2BM4,1,2025-08-04,1
60,2BM4,1,2025-08-11,1
60,2BM4,1,2025-09-15,2
60,2BM4,1,2025-09-22,1
60,2BM4,1,2025-11-24,1
60,2BM4,2,2025-07-07,2
60,2BM4,2,2025-07-21,1
60,2BM4,2,2025-08-04,1
60,2BM4,2,2025-08-11,1
60,2BM4,2,2025-09-15,2
60,2BM4,2,2025-09-22,1
60,2BM4,2,2025-11-24,1
60,2MB4,1,2025-04-21,4
60,2MB4,1,2025-04-28,1
60,2MB4,1,2025-06-09,1
60,2MB4,1,2025-07-14,1
60,2MB4,1,2025-07-21,1
60,2MB4,1,2025-08-04,1
60,2MB4,1,2025-08-11,1
60,2MB4,1,2025-09-08,2
60,2MB4,1,2025-12-15,1
60,2MB4,2,2025-04-21,4
60,2MB4,2,2025-04-28,1
60,2MB4,2,2025-06-09,1
60,2MB4,2,2025-07-14,1
60,2MB4,2,2025-07-21,1
60,2MB4,2,2025-08-04,1
60,2MB4,2,2025-08-11,1
60,2MB4,2,2025-09-08,2
60,2MB4,2,2025-12-15,1
60,3BM4,1,2025-10-07,1
60,3BM4,2,2025-10-07,1
60,3BM4,3,2025-06-17,1
60,3BM4,3,2025-07-15,1
60,3BM4,3,2025-08-05,1
60,3BM4,3,2025-08-19,2
60,3BM4,3,2025-09-09,1
60,3BM4,3,2025-09-23,1
60,3BM4,3,2025-10-07,5
60,3BM4,3,2025-11-11,1
60,3MB4,1,2025-01-21,1
60,3MB4,1,2025-06-03,1
60,3MB4,1,2025-06-10,1
60,3MB4,1,2025-06-24,1
60,3MB4,1,2025-07-01,1
60,3MB4,1,2025-07-15,2
60,3MB4,1,2025-08-05,2
60,3MB4,1,2025-08-12,3
60,3MB4,1,2025-09-02,1
60,3MB4,1,2025-09-09,1
60,3MB4,1,2025-09-23,1
60,3MB4,1,2025-10-07,3
60,3MB4,2,2025-01-21,1
60,3MB4,2,2025-06-03,1
60,3MB4,2,2025-06-10,1
60,3MB4,2,2025-06-24,1
60,3MB4,2,2025-07-01,1
60,3MB4,2,2025-07-15,2
60,3MB4,2,2025-08-05,2
60,3MB4,2,2025-08-12,3
60,3MB4,2,2025-09-02,1
60,3MB4,2,2025-09-09,1
60,3MB4,2,2025-09-23,1
60,3MB4,2,2025-10-07,3
60,3MB5,3,2025-02-11,1
60,3MB5,3,2025-02-25,3
60,3MB5,3,2025-03-18,1
60,3MB5,3,2025-03-25,2
60,4BM4,1,2025-09-17,2
60,4BM4,1,2025-10-01,4
60,4BM4,1,2025-10-08,2
60,4BM4,2,2025-09-17,2
60,4BM4,2,2025-10-01,4
60,4BM4,2,2025-10-08,2
60,4MB4,1,2025-05-14,2
60,4MB4,1,2025-05-21,1
60,4MB4,1,2025-06-18,2
60,4MB4,1,2025-07-16,1
60,4MB4,1,2025-07-23,1
60,4MB4,1,2025-08-06,3
60,4MB4,1,2025-08-27,2
60,4MB4,1,2025-09-03,2
60,4MB4,1,2025-09-10,1
60,4MB4,1,2025-09-17,3
60,4MB4,1,2025-09-24,50
60,4MB4,1,2025-10-08,2
60,4MB4,1,2025-11-19,1
60,4MB4,1,2025-12-03,1
60,4MB4,1,2025-12-17,2
60,4MB4,2,2025-05-14,2
60,4MB4,2,2025-05-21,1
60,4MB4,2,2025-06-18,2
60,4MB4,2,2025-07-16,1
60,4MB4,2,2025-07-23,1
60,4MB4,2,2025-08-06,3
60,4MB4,2,2025-08-27,2
60,4MB4,2,2025-09-03,2
60,4MB4,2,2025-09-10,1
60,4MB4,2,2025-09-17,3
60,4MB4,2,2025-09-24,50
60,4MB4,2,2025-10-08,2
60,4MB4,2,2025-11-19,1
60,4MB4,2,2025-12-03,1
60,4MB4,2,2025-12-17,2
60,5BM4,1,2025-07-17,1
60,5BM4,1,2025-08-07,2
60,5BM4,1,2025-09-11,5
60,5BM4,1,2025-09-18,1
60,5BM4,1,2025-09-25,1
60,5BM4,1,2025-10-02,1
60,5BM4,1,2025-11-06,2
60,5BM4,1,2025-12-04,1
60,5BM4,2,2025-07-17,1
60,5BM4,2,2025-08-07,2
60,5BM4,2,2025-09-11,5
60,5BM4,2,2025-09-18,1
60,5BM4,2,2025-09-25,1
60,5BM4,2,2025-10-02,1
60,5BM4,2,2025-11-06,2
60,5BM4,2,2025-12-04,1
60,5MB4,1,2025-01-09,4
60,5MB4,1,2025-01-16,2
60,5MB4,1,2025-01-23,3
60,5MB4,1,2025-02-06,3
60,5MB4,1,2025-03-13,2
60,5MB4,1,2025-03-20,1
60,5MB4,1,2025-04-17,2
60,5MB4,1,2025-05-15,2
60,5MB4,1,2025-05-22,2
60,5MB4,1,2025-05-29,2
60,5MB4,1,2025-06-05,6
60,5MB4,1,2025-06-19,2
60,5MB4,1,2025-06-26,1
60,5MB4,1,2025-07-03,3
60,5MB4,1,2025-07-10,2
60,5MB4,1,2025-07-17,2
60,5MB4,1,2025-07-24,4
60,5MB4,1,2025-07-31,1
60,5MB4,1,2025-08-07,3
60,5MB4,1,2025-08-21,4
60,5MB4,1,2025-08-28,2
60,5MB4,1,2025-09-04,1
60,5MB4,1,2025-09-11,5
60,5MB4,1,2025-09-25,4
60,5MB4,1,2025-10-09,7
60,5MB4,1,2025-10-16,2
60,5MB4,1,2025-10-30,3
60,5MB4,1,2025-11-06,6
60,5MB4,1,2025-11-13,4
60,5MB4,1,2025-11-20,3
60,5MB4,1,2025-11-27,2
60,5MB4,1,2025-12-11,3
60,5MB4,1,2025-12-25,6
60,5MB4,2,2025-01-09,4
60,5MB4,2,2025-01-16,2
60,5MB4,2,2025-01-23,3
60,5MB4,2,2025-02-06,3
60,5MB4,2,2025-03-13,2
60,5MB4,2,2025-03-20,1
60,5MB4,2,2025-04-17,2
60,5MB4,2,2025-05-15,2
60,5MB4,2,2025-05-22,2
60,5MB4,2,2025-05-29,2
60,5MB4,2,2025-06-05,6
60,5MB4,2,2025-06-19,2
60,5MB4,2,2025-06-26,1
60,5MB4,2,2025-07-03,3
60,5MB4,2,2025-07-10,2
60,5MB4,2,2025-07-17,2
60,5MB4,2,2025-07-24,4
60,5MB4,2,2025-07-31,1
60,5MB4,2,2025-08-07,3
60,5MB4,2,2025-08-21,4
60,5MB4,2,2025-08-28,2
60,5MB4,2,2025-09-04,1
60,5MB4,2,2025-09-11,5
60,5MB4,2,2025-09-25,4
60,5MB4,2,2025-10-09,7
60,5MB4,2,2025-10-16,2
60,5MB4,2,2025-10-30,3
60,5MB4,2,2025-11-06,6
60,5MB4,2,2025-11-13,4
60,5MB4,2,2025-11-20,3
60,5MB4,2,2025-11-27,2
60,5MB4,2,2025-12-11,3
60,5MB4,2,2025-12-25,6
60,6MB4,1,2025-06-27,2
60,6MB4,1,2025-07-18,2
60,6MB4,1,2025-07-25,1
60,6MB4,1,2025-08-22,2
60,6MB4,1,2025-09-12,4
60,6MB4,1,2025-10-10,2
60,6MB4,2,2025-06-27,2
60,6MB4,2,2025-07-18,2
60,6MB4,2,2025-07-25,1
60,6MB4,2,2025-08-22,2
60,6MB4,2,2025-09-12,4
60,6MB4,2,2025-10-10,2
60,7BM4,1,2025-02-08,2
60,7BM4,1,2025-02-22,3
60,7BM4,1,2025-03-22,1
60,7BM4,1,2025-04-19,1
60,7BM4,1,2025-04-26,1
60,7BM4,1,2025-05-17,1
60,7BM4,1,2025-05-24,1
60,7BM4,1,2025-06-14,1
60,7BM4,1,2025-06-21,2
60,7BM4,1,2025-06-28,1
60,7BM4,1,2025-07-12,2
60,7BM4,1,2025-07-19,2
60,7BM4,1,2025-07-26,1
60,7BM4,1,2025-08-16,2
60,7BM4,1,2025-08-30,4
60,7BM4,1,2025-09-13,3
60,7BM4,1,2025-09-27,1
60,7BM4,1,2025-10-11,1
60,7BM4,1,2025-11-15,3
60,7BM4,1,2025-11-22,2
60,7BM4,1,2025-12-20,2
60,7BM4,1,2025-12-27,4
60,7BM4,2,2025-02-08,2
60,7BM4,2,2025-02-22,3
60,7BM4,2,2025-03-22,1
60,7BM4,2,2025-04-19,1
60,7BM4,2,2025-04-26,1
60,7BM4,2,2025-05-17,1
60,7BM4,2,2025-05-24,1
60,7BM4,2,2025-06-14,1
60,7BM4,2,2025-06-21,2
60,7BM4,2,2025-06-28,1
60,7BM4,2,2025-07-12,2
60,7BM4,2,2025-07-19,2
60,7BM4,2,2025-07-26,1
60,7BM4,2,2025-08-16,2
60,7BM4,2,2025-08-30,4
60,7BM4,2,2025-09-13,3
60,7BM4,2,2025-09-27,1
60,7BM4,2,2025-10-11,1
60,7BM4,2,2025-11-15,3
60,7BM4,2,2025-11-22,2
60,7BM4,2,2025-12-20,2
60,7BM4,2,2025-12-27,4
60,7BM4,3,2025-02-08,2
60,7BM4,3,2025-02-22,3
60,7BM4,3,2025-03-22,1
60,7BM4,3,2025-04-19,1
60,7BM4,3,2025-04-26,1
60,7BM4,3,2025-05-17,1
60,7BM4,3,2025-05-24,1
60,7BM4,3,2025-06-14,1
60,7BM4,3,2025-06-21,2
60,7BM4,3,2025-06-28,1
60,7BM4,3,2025-07-12,2
60,7BM4,3,2025-07-19,2
60,7BM4,3,2025-07-26,1
60,7BM4,3,2025-08-16,2
60,7BM4,3,2025-08-30,4
60,7BM4,3,2025-09-13,3
60,7BM4,3,2025-09-27,1
60,7BM4,3,2025-10-11,1
60,7BM4,3,2025-11-15,3
60,7BM4,3,2025-11-22,2
60,7BM4,3,2025-12-20,2
60,7BM4,3,2025-12-27,4
60,7MB4,1,2025-10-11,1
60,7MB4,3,2025-10-11,1
