Train,Train_leg,Wagon_type,Date,Container,Pack,idx
3MB4,MFT-SFT,RRQY,8/07/2025,40,Pack_9,2
3MB4,MFT-SFT,RRQY,8/07/2025,40,Pack_9,3
3MB4,MFT-SFT,RRQY,8/07/2025,40,Pack_9,4
3MB4,MFT-SFT,RRQY,8/07/2025,40,Pack_10,0
3MB4,MFT-SFT,RRQY,8/07/2025,40,Pack_10,1
3MB4,MFT-SFT,RRQY,8/07/2025,40,Pack_10,2
3MB4,MFT-SFT,RRQY,8/07/2025,20,Pack_10,3
3MB4,MFT-SFT,RRQY,8/07/2025,20,Pack_10,3
3MB4,MFT-SFT,RRQY,8/07/2025,20,Pack_10,4
3MB4,MFT-SFT,RRQY,8/07/2025,20,Pack_10,4
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_1,0
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_1,1
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_1,2
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_1,3
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_1,4
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_2,0
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_2,1
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_2,2
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_2,3
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_2,4
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_3,0
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_3,1
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_3,2
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_3,3
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_3,4
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_4,0
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_4,1
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_4,2
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_4,3
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_4,4
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_5,0
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_5,1
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_5,2
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_5,3
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_5,4
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_6,0
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_6,1
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_6,2
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_6,3
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_6,4
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_7,0
3MB4,MFT-SFT,RRQY,9/09/2025,48,Pack_7,1
3MB4,MFT-SFT,RRQY,9/09/2025,45,Pack_7,2
3MB4,MFT-SFT,RRQY,9/09/2025,45,Pack_7,3
3MB4,MFT-SFT,RRQY,9/09/2025,42,Pack_7,4
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_8,0
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_8,1
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_8,2
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_8,3
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_8,4
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_9,0
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_9,1
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_9,2
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_9,3
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_9,4
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_10,0
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_10,1
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_10,2
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_10,3
3MB4,MFT-SFT,RRQY,9/09/2025,40,Pack_10,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_1,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_1,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_1,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_1,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_1,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_2,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_2,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_2,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_2,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_2,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_3,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_3,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_3,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_3,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_3,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_4,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_4,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_4,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_4,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_4,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_5,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_5,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_5,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_5,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_5,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_6,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_6,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_6,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_6,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_6,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_7,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_7,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_7,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_7,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_7,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_8,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_8,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_8,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_8,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_8,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_9,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_9,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_9,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_9,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_9,4
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_10,0
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_10,1
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_10,2
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_10,3
3MB4,MFT-SFT,RRQY,9/12/2025,48,Pack_10,4
3MB4,SFT-BFT,RQJW,1/07/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,1/07/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,1/07/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,1/07/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,1/07/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,1/07/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,1/07/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,1/07/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,10/06/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,10/06/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,10/06/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,10/06/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,10/06/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,10/06/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,10/06/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,10/06/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,11/02/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,11/02/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,11/02/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,11/02/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,11/02/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,11/02/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,11/02/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,11/02/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,11/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,12/08/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,12/08/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,12/08/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,12/08/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,12/08/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,12/08/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,12/08/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,12/08/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,13/05/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,13/05/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,13/05/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,13/05/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,13/05/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,13/05/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,13/05/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,13/05/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,14/01/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,14/01/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,14/01/2025,45,Pack_3,0
3MB4,SFT-BFT,RQJW,14/01/2025,42,Pack_4,0
3MB4,SFT-BFT,RQJW,14/01/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,14/01/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,14/01/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,14/01/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,14/10/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,14/10/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,15/04/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,15/07/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,15/07/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,15/07/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,15/07/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,15/07/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,15/07/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,15/07/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,15/07/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,16/09/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,16/09/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,16/09/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,16/09/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,16/09/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,16/09/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,16/09/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,16/09/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,16/12/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,16/12/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,16/12/2025,45,Pack_3,0
3MB4,SFT-BFT,RQJW,16/12/2025,45,Pack_4,0
3MB4,SFT-BFT,RQJW,16/12/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,16/12/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,16/12/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,16/12/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,17/06/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,17/06/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,17/06/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,17/06/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,17/06/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,17/06/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,17/06/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,17/06/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,18/02/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,18/02/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,18/02/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,18/02/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,18/02/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,18/02/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,18/02/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,18/02/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,18/03/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,18/03/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,18/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,18/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,18/11/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,19/08/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,19/08/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,19/08/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,19/08/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,19/08/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,19/08/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,19/08/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,19/08/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,2/09/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,2/09/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,2/09/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,2/09/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,2/09/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,2/09/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,2/09/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,2/09/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,20/05/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,20/05/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,20/05/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,20/05/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,20/05/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,20/05/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,20/05/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,20/05/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,21/01/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,21/01/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,21/01/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,21/01/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,21/01/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,21/01/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,21/01/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,21/01/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,21/10/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,21/10/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,22/04/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,22/04/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,22/04/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,22/04/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,22/04/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,22/04/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,22/04/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,22/04/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,22/04/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,22/04/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,22/04/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,22/07/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,22/07/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,22/07/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,22/07/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,22/07/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,22/07/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,22/07/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,22/07/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,23/09/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,23/09/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,23/09/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,23/09/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,23/09/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,23/09/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,23/09/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,23/09/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,23/12/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,23/12/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,23/12/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,23/12/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,23/12/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,23/12/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,23/12/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,23/12/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,24/06/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,24/06/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,24/06/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,24/06/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,24/06/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,24/06/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,24/06/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,24/06/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,25/02/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,25/02/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,25/02/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,25/02/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,25/02/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,25/02/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,25/02/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,25/02/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,25/03/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,25/03/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,25/03/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,25/11/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,25/11/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,25/11/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,25/11/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,25/11/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,25/11/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,25/11/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,25/11/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,25/11/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,26/08/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,26/08/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,26/08/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,26/08/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,26/08/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,26/08/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,26/08/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,26/08/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,27/05/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,27/05/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,27/05/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,27/05/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,27/05/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,27/05/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,27/05/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,27/05/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,28/10/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,28/10/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,28/10/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,28/10/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,28/10/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,28/10/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,28/10/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,28/10/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,29/04/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,29/04/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,29/04/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,29/04/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,29/04/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,29/04/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,29/07/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,29/07/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,3/06/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,3/06/2025,60,Pack_2,0
3MB4,SFT-BFT,RQJW,3/06/2025,60,Pack_3,0
3MB4,SFT-BFT,RQJW,3/06/2025,60,Pack_4,0
3MB4,SFT-BFT,RQJW,3/06/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,3/06/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,3/06/2025,20,Pack_3,0
3MB4,SFT-BFT,RQJW,3/06/2025,20,Pack_4,0
3MB4,SFT-BFT,RQJW,30/09/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,30/09/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_1,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_2,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_3,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,4/02/2025,40,Pack_4,0
3MB4,SFT-BFT,RQJW,4/03/2025,60,Pack_1,0
3MB4,SFT-BFT,RQJW,4/03/2025,20,Pack_1,0
3MB4,SFT-BFT,RQJW,4/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,4/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,4/03/2025,20,Pack_2,0
3MB4,SFT-BFT,RQJW,4/03/2025,20,Pack_2,0
