TRAIN_NUM,DATE,MONTH,WEEK,BOX_TYPE,OD_PAIR,SUBTOTAL_BOX,SUBTOTAL_TEUS
4BM4,2023-01-20 03:30:00,1,3,C40,BFT-MFT,20,40.0
4BM4,2023-01-20 03:30:00,1,3,C48,BFT-MFT,39,93.6
4BM4,2023-01-27 02:45:00,1,4,C20,BFT-MFT,29,29.0
4BM4,2023-01-27 02:45:00,1,4,C40,BFT-MFT,24,48.0
4BM4,2023-01-27 02:45:00,1,4,C42,BFT-MFT,1,2.1
4BM4,2023-01-27 02:45:00,1,4,C48,BFT-MFT,37,88.8
4BM4,2023-02-03 03:30:00,2,5,C20,BFT-MFT,14,14.0
4BM4,2023-02-03 03:30:00,2,5,C40,BFT-MFT,36,72.0
4BM4,2023-02-03 03:30:00,2,5,C42,BFT-MFT,1,2.1
4BM4,2023-02-03 03:30:00,2,5,C48,BFT-MFT,46,110.39999999999999
4BM4,2023-02-10 02:35:00,2,6,C20,BFT-MFT,16,16.0
4BM4,2023-02-10 02:35:00,2,6,C40,BFT-MFT,31,62.0
4BM4,2023-02-10 02:35:00,2,6,C42,BFT-MFT,2,4.2
4BM4,2023-02-10 02:35:00,2,6,C48,BFT-MFT,34,81.6
4BM4,2023-02-17 02:43:00,2,7,C20,BFT-MFT,16,16.0
4BM4,2023-02-17 02:43:00,2,7,C40,BFT-MFT,38,76.0
4BM4,2023-02-17 02:43:00,2,7,C42,BFT-MFT,1,2.1
4BM4,2023-02-17 02:43:00,2,7,C48,BFT-MFT,37,88.8
4BM4,2023-02-24 02:38:00,2,8,C20,BFT-MFT,7,7.0
4BM4,2023-02-24 02:38:00,2,8,C40,BFT-MFT,18,36.0
4BM4,2023-02-24 02:38:00,2,8,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-02-24 02:38:00,2,8,C48,BFT-MFT,44,105.6
4BM4,2023-03-03 03:51:00,3,9,C20,BFT-MFT,13,13.0
4BM4,2023-03-03 03:51:00,3,9,C40,BFT-MFT,20,40.0
4BM4,2023-03-03 03:51:00,3,9,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-03-03 03:51:00,3,9,C48,BFT-MFT,43,103.2
4BM4,2023-03-10 03:15:00,3,10,C20,BFT-MFT,20,20.0
4BM4,2023-03-10 03:15:00,3,10,C24,BFT-MFT,1,1.2
4BM4,2023-03-10 03:15:00,3,10,C40,BFT-MFT,26,52.0
4BM4,2023-03-10 03:15:00,3,10,C42,BFT-MFT,1,2.1
4BM4,2023-03-10 03:15:00,3,10,C48,BFT-MFT,44,105.6
4BM4,2023-03-17 02:55:00,3,11,C20,BFT-MFT,30,30.0
4BM4,2023-03-17 02:55:00,3,11,C40,BFT-MFT,27,54.0
4BM4,2023-03-17 02:55:00,3,11,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-03-17 02:55:00,3,11,C46,BFT-MFT,1,2.3
4BM4,2023-03-17 02:55:00,3,11,C48,BFT-MFT,47,112.8
4BM4,2023-03-24 02:25:00,3,12,C20,BFT-MFT,11,11.0
4BM4,2023-03-24 02:25:00,3,12,C40,BFT-MFT,33,66.0
4BM4,2023-03-24 02:25:00,3,12,C48,BFT-MFT,48,115.19999999999999
4BM4,2023-03-31 02:19:00,3,13,C20,BFT-MFT,22,22.0
4BM4,2023-03-31 02:19:00,3,13,C40,BFT-MFT,18,36.0
4BM4,2023-03-31 02:19:00,3,13,C42,BFT-MFT,4,8.4
4BM4,2023-03-31 02:19:00,3,13,C45,BFT-MFT,1,2.2
4BM4,2023-03-31 02:19:00,3,13,C48,BFT-MFT,58,139.2
4BM4,2023-04-07 02:15:00,4,14,C20,BFT-MFT,28,28.0
4BM4,2023-04-07 02:15:00,4,14,C40,BFT-MFT,17,34.0
4BM4,2023-04-07 02:15:00,4,14,C42,BFT-MFT,4,8.4
4BM4,2023-04-07 02:15:00,4,14,C48,BFT-MFT,48,115.19999999999999
4BM4,2023-04-14 03:31:00,4,15,C20,BFT-MFT,36,36.0
4BM4,2023-04-14 03:31:00,4,15,C40,BFT-MFT,21,42.0
4BM4,2023-04-14 03:31:00,4,15,C42,BFT-MFT,6,12.600000000000001
4BM4,2023-04-14 03:31:00,4,15,C45,BFT-MFT,1,2.2
4BM4,2023-04-14 03:31:00,4,15,C48,BFT-MFT,42,100.8
4BM4,2023-04-21 04:05:00,4,16,C20,BFT-MFT,24,24.0
4BM4,2023-04-21 04:05:00,4,16,C40,BFT-MFT,28,56.0
4BM4,2023-04-21 04:05:00,4,16,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-04-21 04:05:00,4,16,C45,BFT-MFT,1,2.2
4BM4,2023-04-21 04:05:00,4,16,C48,BFT-MFT,47,112.8
4BM4,2023-04-28 02:07:00,4,17,C20,BFT-MFT,13,13.0
4BM4,2023-04-28 02:07:00,4,17,C40,BFT-MFT,22,44.0
4BM4,2023-04-28 02:07:00,4,17,C42,BFT-MFT,1,2.1
4BM4,2023-04-28 02:07:00,4,17,C48,BFT-MFT,38,91.2
4BM4,2023-05-05 03:30:00,5,18,C20,BFT-MFT,22,22.0
4BM4,2023-05-05 03:30:00,5,18,C40,BFT-MFT,32,64.0
4BM4,2023-05-05 03:30:00,5,18,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-05-05 03:30:00,5,18,C48,BFT-MFT,46,110.39999999999999
4BM4,2023-05-12 02:25:00,5,19,C20,BFT-MFT,34,34.0
4BM4,2023-05-12 02:25:00,5,19,C40,BFT-MFT,28,56.0
4BM4,2023-05-12 02:25:00,5,19,C42,BFT-MFT,8,16.8
4BM4,2023-05-12 02:25:00,5,19,C48,BFT-MFT,37,88.8
4BM4,2023-05-19 02:20:00,5,20,C20,BFT-MFT,22,22.0
4BM4,2023-05-19 02:20:00,5,20,C40,BFT-MFT,26,52.0
4BM4,2023-05-19 02:20:00,5,20,C42,BFT-MFT,2,4.2
4BM4,2023-05-19 02:20:00,5,20,C46,BFT-MFT,1,2.3
4BM4,2023-05-19 02:20:00,5,20,C48,BFT-MFT,38,91.2
4BM4,2023-05-19 02:20:00,5,20,C60,BFT-MFT,2,6.0
4BM4,2023-05-26 04:22:00,5,21,C20,BFT-MFT,14,14.0
4BM4,2023-05-26 04:22:00,5,21,C40,BFT-MFT,39,78.0
4BM4,2023-05-26 04:22:00,5,21,C42,BFT-MFT,1,2.1
4BM4,2023-05-26 04:22:00,5,21,C48,BFT-MFT,38,91.2
4BM4,2023-06-02 01:45:00,6,22,C20,BFT-MFT,21,21.0
4BM4,2023-06-02 01:45:00,6,22,C40,BFT-MFT,31,62.0
4BM4,2023-06-02 01:45:00,6,22,C42,BFT-MFT,1,2.1
4BM4,2023-06-02 01:45:00,6,22,C48,BFT-MFT,42,100.8
4BM4,2023-06-09 02:50:00,6,23,C20,BFT-MFT,28,28.0
4BM4,2023-06-09 02:50:00,6,23,C40,BFT-MFT,37,74.0
4BM4,2023-06-09 02:50:00,6,23,C42,BFT-MFT,4,8.4
4BM4,2023-06-09 02:50:00,6,23,C48,BFT-MFT,33,79.2
4BM4,2023-06-09 02:50:00,6,23,C60,BFT-MFT,3,9.0
4BM4,2023-06-16 05:31:00,6,24,C20,BFT-MFT,21,21.0
4BM4,2023-06-16 05:31:00,6,24,C40,BFT-MFT,55,110.0
4BM4,2023-06-16 05:31:00,6,24,C42,BFT-MFT,2,4.2
4BM4,2023-06-16 05:31:00,6,24,C48,BFT-MFT,17,40.8
4BM4,2023-06-16 05:31:00,6,24,C60,BFT-MFT,2,6.0
4BM4,2023-06-23 05:06:00,6,25,C20,BFT-MFT,29,29.0
4BM4,2023-06-23 05:06:00,6,25,C40,BFT-MFT,43,86.0
4BM4,2023-06-23 05:06:00,6,25,C42,BFT-MFT,5,10.5
4BM4,2023-06-23 05:06:00,6,25,C48,BFT-MFT,29,69.6
4BM4,2023-06-23 05:06:00,6,25,C60,BFT-MFT,1,3.0
4BM4,2023-06-30 02:05:00,6,26,C20,BFT-MFT,29,29.0
4BM4,2023-06-30 02:05:00,6,26,C40,BFT-MFT,39,78.0
4BM4,2023-06-30 02:05:00,6,26,C42,BFT-MFT,4,8.4
4BM4,2023-06-30 02:05:00,6,26,C48,BFT-MFT,34,81.6
4BM4,2023-07-07 02:05:00,7,27,C20,BFT-MFT,26,26.0
4BM4,2023-07-07 02:05:00,7,27,C40,BFT-MFT,31,62.0
4BM4,2023-07-07 02:05:00,7,27,C42,BFT-MFT,2,4.2
4BM4,2023-07-07 02:05:00,7,27,C48,BFT-MFT,34,81.6
4BM4,2023-07-14 01:55:00,7,28,C20,BFT-MFT,19,19.0
4BM4,2023-07-14 01:55:00,7,28,C40,BFT-MFT,22,44.0
4BM4,2023-07-14 01:55:00,7,28,C42,BFT-MFT,2,4.2
4BM4,2023-07-14 01:55:00,7,28,C48,BFT-MFT,28,67.2
4BM4,2023-07-21 03:21:00,7,29,C20,BFT-MFT,25,25.0
4BM4,2023-07-21 03:21:00,7,29,C40,BFT-MFT,34,68.0
4BM4,2023-07-21 03:21:00,7,29,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-07-21 03:21:00,7,29,C48,BFT-MFT,36,86.39999999999999
4BM4,2023-07-21 03:21:00,7,29,C60,BFT-MFT,1,3.0
4BM4,2023-07-28 01:45:00,7,30,C20,BFT-MFT,15,15.0
4BM4,2023-07-28 01:45:00,7,30,C40,BFT-MFT,28,56.0
4BM4,2023-07-28 01:45:00,7,30,C48,BFT-MFT,44,105.6
4BM4,2023-07-28 01:45:00,7,30,C60,BFT-MFT,1,3.0
4BM4,2023-08-04 02:40:00,8,31,C20,BFT-MFT,24,24.0
4BM4,2023-08-04 02:40:00,8,31,C40,BFT-MFT,29,58.0
4BM4,2023-08-04 02:40:00,8,31,C42,BFT-MFT,5,10.5
4BM4,2023-08-04 02:40:00,8,31,C48,BFT-MFT,41,98.39999999999999
4BM4,2023-08-11 03:37:00,8,32,C20,BFT-MFT,22,22.0
4BM4,2023-08-11 03:37:00,8,32,C40,BFT-MFT,31,62.0
4BM4,2023-08-11 03:37:00,8,32,C42,BFT-MFT,1,2.1
4BM4,2023-08-11 03:37:00,8,32,C48,BFT-MFT,43,103.2
4BM4,2023-08-18 02:52:00,8,33,C20,BFT-MFT,29,29.0
4BM4,2023-08-18 02:52:00,8,33,C40,BFT-MFT,23,46.0
4BM4,2023-08-18 02:52:00,8,33,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-08-18 02:52:00,8,33,C48,BFT-MFT,35,84.0
4BM4,2023-08-18 02:52:00,8,33,C60,BFT-MFT,1,3.0
4BM4,2023-08-25 03:25:00,8,34,C20,BFT-MFT,20,20.0
4BM4,2023-08-25 03:25:00,8,34,C40,BFT-MFT,25,50.0
4BM4,2023-08-25 03:25:00,8,34,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-08-25 03:25:00,8,34,C48,BFT-MFT,55,132.0
4BM4,2023-09-01 03:46:00,9,35,C20,BFT-MFT,15,15.0
4BM4,2023-09-01 03:46:00,9,35,C40,BFT-MFT,31,62.0
4BM4,2023-09-01 03:46:00,9,35,C42,BFT-MFT,5,10.5
4BM4,2023-09-01 03:46:00,9,35,C48,BFT-MFT,47,112.8
4BM4,2023-09-08 02:10:00,9,36,C20,BFT-MFT,15,15.0
4BM4,2023-09-08 02:10:00,9,36,C40,BFT-MFT,24,48.0
4BM4,2023-09-08 02:10:00,9,36,C42,BFT-MFT,1,2.1
4BM4,2023-09-08 02:10:00,9,36,C48,BFT-MFT,50,120.0
4BM4,2023-09-08 02:10:00,9,36,C60,BFT-MFT,1,3.0
4BM4,2023-09-15 05:20:00,9,37,C20,BFT-MFT,17,17.0
4BM4,2023-09-15 05:20:00,9,37,C22,BFT-MFT,1,1.1
4BM4,2023-09-15 05:20:00,9,37,C40,BFT-MFT,19,38.0
4BM4,2023-09-15 05:20:00,9,37,C42,BFT-MFT,2,4.2
4BM4,2023-09-15 05:20:00,9,37,C45,BFT-MFT,5,11.0
4BM4,2023-09-15 05:20:00,9,37,C48,BFT-MFT,45,108.0
4BM4,2023-09-15 05:20:00,9,37,C60,BFT-MFT,8,24.0
4BM4,2023-09-22 04:00:00,9,38,C20,BFT-MFT,26,26.0
4BM4,2023-09-22 04:00:00,9,38,C40,BFT-MFT,23,46.0
4BM4,2023-09-22 04:00:00,9,38,C42,BFT-MFT,1,2.1
4BM4,2023-09-22 04:00:00,9,38,C45,BFT-MFT,2,4.4
4BM4,2023-09-22 04:00:00,9,38,C48,BFT-MFT,46,110.39999999999999
4BM4,2023-09-22 04:00:00,9,38,C60,BFT-MFT,1,3.0
4BM4,2023-09-29 02:38:00,9,39,C20,BFT-MFT,22,22.0
4BM4,2023-09-29 02:38:00,9,39,C40,BFT-MFT,22,44.0
4BM4,2023-09-29 02:38:00,9,39,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-09-29 02:38:00,9,39,C48,BFT-MFT,37,88.8
4BM4,2023-09-29 02:38:00,9,39,C60,BFT-MFT,4,12.0
4BM4,2023-10-06 04:20:00,10,40,C20,BFT-MFT,31,31.0
4BM4,2023-10-06 04:20:00,10,40,C40,BFT-MFT,29,58.0
4BM4,2023-10-06 04:20:00,10,40,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-10-06 04:20:00,10,40,C45,BFT-MFT,1,2.2
4BM4,2023-10-06 04:20:00,10,40,C48,BFT-MFT,40,96.0
4BM4,2023-10-06 04:20:00,10,40,C60,BFT-MFT,3,9.0
4BM4,2023-10-13 04:38:00,10,41,C20,BFT-MFT,17,17.0
4BM4,2023-10-13 04:38:00,10,41,C40,BFT-MFT,24,48.0
4BM4,2023-10-13 04:38:00,10,41,C42,BFT-MFT,3,6.300000000000001
4BM4,2023-10-13 04:38:00,10,41,C45,BFT-MFT,1,2.2
4BM4,2023-10-13 04:38:00,10,41,C48,BFT-MFT,36,86.39999999999999
4BM4,2023-10-20 03:50:00,10,42,C20,BFT-MFT,16,16.0
4BM4,2023-10-20 03:50:00,10,42,C40,BFT-MFT,17,34.0
4BM4,2023-10-20 03:50:00,10,42,C42,BFT-MFT,1,2.1
4BM4,2023-10-20 03:50:00,10,42,C48,BFT-MFT,43,103.2
4BM4,2023-10-20 03:50:00,10,42,C60,BFT-MFT,2,6.0
4BM4,2023-10-27 04:02:00,10,43,C20,BFT-MFT,27,27.0
4BM4,2023-10-27 04:02:00,10,43,C40,BFT-MFT,16,32.0
4BM4,2023-10-27 04:02:00,10,43,C42,BFT-MFT,1,2.1
4BM4,2023-10-27 04:02:00,10,43,C48,BFT-MFT,41,98.39999999999999
4BM4,2023-10-27 04:02:00,10,43,C60,BFT-MFT,2,6.0
4BM4,2023-11-03 03:30:00,11,44,C20,BFT-MFT,15,15.0
4BM4,2023-11-03 03:30:00,11,44,C40,BFT-MFT,22,44.0
4BM4,2023-11-03 03:30:00,11,44,C42,BFT-MFT,4,8.4
4BM4,2023-11-03 03:30:00,11,44,C48,BFT-MFT,46,110.39999999999999
4BM4,2023-11-03 03:30:00,11,44,C60,BFT-MFT,3,9.0
4BM4,2023-11-10 04:40:00,11,45,C20,BFT-MFT,17,17.0
4BM4,2023-11-10 04:40:00,11,45,C40,BFT-MFT,28,56.0
4BM4,2023-11-10 04:40:00,11,45,C42,BFT-MFT,5,10.5
4BM4,2023-11-10 04:40:00,11,45,C45,BFT-MFT,3,6.6000000000000005
4BM4,2023-11-10 04:40:00,11,45,C48,BFT-MFT,40,96.0
4BM4,2023-11-10 04:40:00,11,45,C60,BFT-MFT,1,3.0
4BM4,2023-11-17 02:10:00,11,46,C20,BFT-MFT,21,21.0
4BM4,2023-11-17 02:10:00,11,46,C40,BFT-MFT,21,42.0
4BM4,2023-11-17 02:10:00,11,46,C45,BFT-MFT,1,2.2
4BM4,2023-11-17 02:10:00,11,46,C48,BFT-MFT,47,112.8
4BM4,2023-11-17 02:10:00,11,46,C60,BFT-MFT,1,3.0
4BM4,2023-11-24 02:24:00,11,47,C20,BFT-MFT,15,15.0
4BM4,2023-11-24 02:24:00,11,47,C40,BFT-MFT,28,56.0
4BM4,2023-11-24 02:24:00,11,47,C42,BFT-MFT,2,4.2
4BM4,2023-11-24 02:24:00,11,47,C48,BFT-MFT,50,120.0
4BM4,2023-11-24 02:24:00,11,47,C60,BFT-MFT,1,3.0
4BM4,2023-12-01 03:50:00,12,48,C20,BFT-MFT,24,24.0
4BM4,2023-12-01 03:50:00,12,48,C40,BFT-MFT,25,50.0
4BM4,2023-12-01 03:50:00,12,48,C42,BFT-MFT,1,2.1
4BM4,2023-12-01 03:50:00,12,48,C45,BFT-MFT,1,2.2
4BM4,2023-12-01 03:50:00,12,48,C48,BFT-MFT,51,122.39999999999999
4BM4,2023-12-01 03:50:00,12,48,C60,BFT-MFT,2,6.0
4BM4,2023-12-08 02:54:00,12,49,C20,BFT-MFT,21,21.0
4BM4,2023-12-08 02:54:00,12,49,C40,BFT-MFT,19,38.0
4BM4,2023-12-08 02:54:00,12,49,C45,BFT-MFT,4,8.8
4BM4,2023-12-08 02:54:00,12,49,C48,BFT-MFT,49,117.6
4BM4,2023-12-08 02:54:00,12,49,C60,BFT-MFT,1,3.0
4BM4,2023-12-15 04:21:00,12,50,C20,BFT-MFT,29,29.0
4BM4,2023-12-15 04:21:00,12,50,C40,BFT-MFT,13,26.0
4BM4,2023-12-15 04:21:00,12,50,C42,BFT-MFT,1,2.1
4BM4,2023-12-15 04:21:00,12,50,C45,BFT-MFT,1,2.2
4BM4,2023-12-15 04:21:00,12,50,C48,BFT-MFT,47,112.8
4BM4,2023-12-15 04:21:00,12,50,C60,BFT-MFT,1,3.0
4BM4,2023-12-22 02:21:00,12,51,C20,BFT-MFT,20,20.0
4BM4,2023-12-22 02:21:00,12,51,C40,BFT-MFT,17,34.0
4BM4,2023-12-22 02:21:00,12,51,C42,BFT-MFT,2,4.2
4BM4,2023-12-22 02:21:00,12,51,C45,BFT-MFT,2,4.4
4BM4,2023-12-22 02:21:00,12,51,C48,BFT-MFT,56,134.4
4BM4,2023-12-22 02:21:00,12,51,C60,BFT-MFT,1,3.0
4BM4,2023-12-29 02:00:00,12,52,C20,BFT-MFT,14,14.0
4BM4,2023-12-29 02:00:00,12,52,C40,BFT-MFT,22,44.0
4BM4,2023-12-29 02:00:00,12,52,C42,BFT-MFT,2,4.2
4BM4,2023-12-29 02:00:00,12,52,C45,BFT-MFT,2,4.4
4BM4,2023-12-29 02:00:00,12,52,C48,BFT-MFT,47,112.8
4BM4,2024-01-05 02:16:00,1,0,C20,BFT-MFT,26,26.0
4BM4,2024-01-05 02:16:00,1,0,C40,BFT-MFT,19,38.0
4BM4,2024-01-05 02:16:00,1,0,C45,BFT-MFT,2,4.4
4BM4,2024-01-05 02:16:00,1,0,C48,BFT-MFT,56,134.4
4BM4,2024-01-12 02:45:00,1,1,C20,BFT-MFT,17,17.0
4BM4,2024-01-12 02:45:00,1,1,C40,BFT-MFT,15,30.0
4BM4,2024-01-12 02:45:00,1,1,C45,BFT-MFT,2,4.4
4BM4,2024-01-12 02:45:00,1,1,C48,BFT-MFT,43,103.2
4BM4,2024-01-19 03:00:00,1,2,C20,BFT-MFT,28,28.0
4BM4,2024-01-19 03:00:00,1,2,C40,BFT-MFT,12,24.0
4BM4,2024-01-19 03:00:00,1,2,C42,BFT-MFT,2,4.2
4BM4,2024-01-19 03:00:00,1,2,C48,BFT-MFT,56,134.4
4BM4,2024-01-19 03:00:00,1,2,C60,BFT-MFT,1,3.0
4BM4,2024-01-26 05:57:00,1,3,C20,BFT-MFT,18,18.0
4BM4,2024-01-26 05:57:00,1,3,C40,BFT-MFT,14,28.0
4BM4,2024-01-26 05:57:00,1,3,C42,BFT-MFT,1,2.1
4BM4,2024-01-26 05:57:00,1,3,C48,BFT-MFT,58,139.2
4BM4,2024-01-26 05:57:00,1,3,C60,BFT-MFT,1,3.0
4BM4,2024-02-02 06:38:00,2,4,C20,BFT-MFT,15,15.0
4BM4,2024-02-02 06:38:00,2,4,C40,BFT-MFT,23,46.0
4BM4,2024-02-02 06:38:00,2,4,C45,BFT-MFT,3,6.6000000000000005
4BM4,2024-02-02 06:38:00,2,4,C48,BFT-MFT,53,127.19999999999999
4BM4,2024-02-02 06:38:00,2,4,C60,BFT-MFT,1,3.0
4BM4,2024-02-09 02:15:00,2,5,C20,BFT-MFT,26,26.0
4BM4,2024-02-09 02:15:00,2,5,C40,BFT-MFT,31,62.0
4BM4,2024-02-09 02:15:00,2,5,C42,BFT-MFT,1,2.1
4BM4,2024-02-09 02:15:00,2,5,C48,BFT-MFT,47,112.8
4BM4,2024-02-09 02:15:00,2,5,C60,BFT-MFT,2,6.0
4BM4,2024-02-16 02:34:00,2,6,C20,BFT-MFT,13,13.0
4BM4,2024-02-16 02:34:00,2,6,C40,BFT-MFT,34,68.0
4BM4,2024-02-16 02:34:00,2,6,C42,BFT-MFT,2,4.2
4BM4,2024-02-16 02:34:00,2,6,C48,BFT-MFT,47,112.8
4BM4,2024-02-16 02:34:00,2,6,C60,BFT-MFT,1,3.0
4BM4,2024-02-23 04:10:00,2,7,C20,BFT-MFT,22,22.0
4BM4,2024-02-23 04:10:00,2,7,C40,BFT-MFT,17,34.0
4BM4,2024-02-23 04:10:00,2,7,C45,BFT-MFT,2,4.4
4BM4,2024-02-23 04:10:00,2,7,C48,BFT-MFT,58,139.2
4BM4,2024-02-23 04:10:00,2,7,C60,BFT-MFT,4,12.0
4BM4,2024-03-01 03:40:00,3,8,C20,BFT-MFT,13,13.0
4BM4,2024-03-01 03:40:00,3,8,C40,BFT-MFT,18,36.0
4BM4,2024-03-01 03:40:00,3,8,C42,BFT-MFT,1,2.1
4BM4,2024-03-01 03:40:00,3,8,C45,BFT-MFT,1,2.2
4BM4,2024-03-01 03:40:00,3,8,C48,BFT-MFT,51,122.39999999999999
4BM4,2024-03-08 03:30:00,3,9,C20,BFT-MFT,13,13.0
4BM4,2024-03-08 03:30:00,3,9,C40,BFT-MFT,24,48.0
4BM4,2024-03-08 03:30:00,3,9,C42,BFT-MFT,3,6.300000000000001
4BM4,2024-03-08 03:30:00,3,9,C48,BFT-MFT,46,110.39999999999999
4BM4,2024-03-15 02:25:00,3,10,C20,BFT-MFT,15,15.0
4BM4,2024-03-15 02:25:00,3,10,C40,BFT-MFT,26,52.0
4BM4,2024-03-15 02:25:00,3,10,C42,BFT-MFT,1,2.1
4BM4,2024-03-15 02:25:00,3,10,C48,BFT-MFT,54,129.6
4BM4,2024-03-15 02:25:00,3,10,C60,BFT-MFT,1,3.0
4BM4,2024-03-22 06:55:00,3,11,C20,BFT-MFT,14,14.0
4BM4,2024-03-22 06:55:00,3,11,C40,BFT-MFT,23,46.0
4BM4,2024-03-22 06:55:00,3,11,C42,BFT-MFT,2,4.2
4BM4,2024-03-22 06:55:00,3,11,C45,BFT-MFT,2,4.4
4BM4,2024-03-22 06:55:00,3,11,C48,BFT-MFT,50,120.0
4BM4,2024-03-29 03:51:00,3,12,C20,BFT-MFT,14,14.0
4BM4,2024-03-29 03:51:00,3,12,C40,BFT-MFT,32,64.0
4BM4,2024-03-29 03:51:00,3,12,C42,BFT-MFT,4,8.4
4BM4,2024-03-29 03:51:00,3,12,C48,BFT-MFT,40,96.0
4BM4,2024-03-29 03:51:00,3,12,C60,BFT-MFT,1,3.0
4BM4,2024-04-05 03:50:00,4,13,C20,BFT-MFT,34,34.0
4BM4,2024-04-05 03:50:00,4,13,C40,BFT-MFT,16,32.0
4BM4,2024-04-05 03:50:00,4,13,C42,BFT-MFT,4,8.4
4BM4,2024-04-05 03:50:00,4,13,C45,BFT-MFT,1,2.2
4BM4,2024-04-05 03:50:00,4,13,C48,BFT-MFT,50,120.0
4BM4,2024-04-05 03:50:00,4,13,C60,BFT-MFT,1,3.0
4BM4,2024-04-12 06:19:00,4,14,C20,BFT-MFT,20,20.0
4BM4,2024-04-12 06:19:00,4,14,C40,BFT-MFT,26,52.0
4BM4,2024-04-12 06:19:00,4,14,C42,BFT-MFT,5,10.5
4BM4,2024-04-12 06:19:00,4,14,C48,BFT-MFT,47,112.8
4BM4,2024-04-12 06:19:00,4,14,C60,BFT-MFT,2,6.0
4BM4,2024-04-19 02:33:00,4,15,C20,BFT-MFT,25,25.0
4BM4,2024-04-19 02:33:00,4,15,C40,BFT-MFT,26,52.0
4BM4,2024-04-19 02:33:00,4,15,C48,BFT-MFT,37,88.8
4BM4,2024-04-19 02:33:00,4,15,C60,BFT-MFT,1,3.0
4BM4,2024-04-26 02:09:00,4,16,C20,BFT-MFT,22,22.0
4BM4,2024-04-26 02:09:00,4,16,C40,BFT-MFT,22,44.0
4BM4,2024-04-26 02:09:00,4,16,C42,BFT-MFT,1,2.1
4BM4,2024-04-26 02:09:00,4,16,C48,BFT-MFT,38,91.2
4BM4,2024-04-26 02:09:00,4,16,C60,BFT-MFT,1,3.0
4BM4,2024-05-03 03:00:00,5,17,C20,BFT-MFT,41,41.0
4BM4,2024-05-03 03:00:00,5,17,C40,BFT-MFT,18,36.0
4BM4,2024-05-03 03:00:00,5,17,C45,BFT-MFT,1,2.2
4BM4,2024-05-03 03:00:00,5,17,C48,BFT-MFT,32,76.8
4BM4,2024-05-10 06:23:00,5,18,C20,BFT-MFT,27,27.0
4BM4,2024-05-10 06:23:00,5,18,C40,BFT-MFT,17,34.0
4BM4,2024-05-10 06:23:00,5,18,C42,BFT-MFT,2,4.2
4BM4,2024-05-10 06:23:00,5,18,C45,BFT-MFT,1,2.2
4BM4,2024-05-10 06:23:00,5,18,C48,BFT-MFT,46,110.39999999999999
4BM4,2024-05-10 06:23:00,5,18,C60,BFT-MFT,1,3.0
4BM4,2024-05-17 02:10:00,5,19,C20,BFT-MFT,21,21.0
4BM4,2024-05-17 02:10:00,5,19,C40,BFT-MFT,15,30.0
4BM4,2024-05-17 02:10:00,5,19,C42,BFT-MFT,1,2.1
4BM4,2024-05-17 02:10:00,5,19,C45,BFT-MFT,3,6.6000000000000005
4BM4,2024-05-17 02:10:00,5,19,C48,BFT-MFT,43,103.2
4BM4,2024-05-17 02:10:00,5,19,C60,BFT-MFT,2,6.0
4BM4,2024-05-24 04:07:00,5,20,C20,BFT-MFT,23,23.0
4BM4,2024-05-24 04:07:00,5,20,C40,BFT-MFT,17,34.0
4BM4,2024-05-24 04:07:00,5,20,C45,BFT-MFT,3,6.6000000000000005
4BM4,2024-05-24 04:07:00,5,20,C48,BFT-MFT,47,112.8
4BM4,2024-05-24 04:07:00,5,20,C60,BFT-MFT,1,3.0
4BM4,2024-05-31 04:49:00,5,21,C20,BFT-MFT,31,31.0
4BM4,2024-05-31 04:49:00,5,21,C40,BFT-MFT,30,60.0
4BM4,2024-05-31 04:49:00,5,21,C42,BFT-MFT,4,8.4
4BM4,2024-05-31 04:49:00,5,21,C48,BFT-MFT,34,81.6
4BM4,2024-05-31 04:49:00,5,21,C60,BFT-MFT,1,3.0
4BM4,2024-06-07 05:04:00,6,22,C20,BFT-MFT,18,18.0
4BM4,2024-06-07 05:04:00,6,22,C40,BFT-MFT,17,34.0
4BM4,2024-06-07 05:04:00,6,22,C42,BFT-MFT,2,4.2
4BM4,2024-06-07 05:04:00,6,22,C45,BFT-MFT,1,2.2
4BM4,2024-06-07 05:04:00,6,22,C48,BFT-MFT,38,91.2
4BM4,2024-06-14 03:24:00,6,23,C20,BFT-MFT,29,29.0
4BM4,2024-06-14 03:24:00,6,23,C40,BFT-MFT,30,60.0
4BM4,2024-06-14 03:24:00,6,23,C42,BFT-MFT,5,10.5
4BM4,2024-06-14 03:24:00,6,23,C45,BFT-MFT,2,4.4
4BM4,2024-06-14 03:24:00,6,23,C48,BFT-MFT,35,84.0
4BM4,2024-06-14 03:24:00,6,23,C60,BFT-MFT,1,3.0
