TRAIN_NAME,TRAIN,ORIGIN,SERVICE,WAGON_CLASS,NUM_WAGONS,LEG_NUM
7YN2,7YN2SFT,SFT,4PNATM,4PNATM,1,5
7YN2,7YN2SFT,SFT,6ANATM,6ANATM,1,5
7YN2,7YN2SFT,SFT,6ANINF,6ANINF,1,5
7YN2,7YN2SFT,SFT,6MNATM,6MNATM,1,5
7YN2,7YN2SFT,SFT,6MNQ,RQSY,10,5
7YN2,7YN2SFT,SFT,7YNLIB,7YNLIB,1,5
7YN2,7YN2SFT,SFT,7YNLIBB,7YNLIBB,1,5
7YN2,7YN2SFT,SFT,NR4,NR,4,5
DSA8,DSA8SA,SFT,NR1,NR,1,1
T144,T144SAT,SFT,NR1,NR,1,1
